FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etablissement_nom,etab_adr,ouverture_jour,etablissement_categorie,terrain,inspection_tutelle,terrain_sport,ministere_tutelle,geometry
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6691,Maritime,Golfe,Golfe 3,Bè-Ouest,Doumassesse,CS Jean De La Fontaine College,Nsp,Nsp,College,Nsp,IESG Golfe-Ouest,Nsp,,POINT (1.2142254032326452 6.157993560266544)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6690,Maritime,Yoto,Yoto 2,Tchékpo,Deve,CEG Tchekpo Deve,BP42 Tsevié,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Vogan,Oui,MEPSTA,POINT (1.3715005024228286 6.477390354261803)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-668f,Maritime,Yoto,Yoto 2,Tchékpo,Deve,EEP Tchekpo Deve Gd,Néant,"{Lundi,Mercredi,Mardi,Jeudi,Vendredi}",Ecole primaire,autre,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.372568183831718 6.485498211691023)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-668e,Maritime,Yoto,Yoto 2,Tchékpo,Deve,EPP Tchekpo Deve Gc,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.3688035003431447 6.481353238841977)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-668d,Plateaux,Agou,Agou 2,Agotimé-Nord,Tagbolokope,EPC Tagbolokope,S/C BP 13 Inspection AGOU,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Agou,Oui,MEPSTA,POINT (0.7679392524112733 6.685714268540454)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-668c,Maritime,Yoto,Yoto 2,Tchékpo,Anagali,EPP Tchekpo Anagali,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.362321523978335 6.507559484961345)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-668b,Maritime,Yoto,Yoto 2,Tchékpo,Tchekpo dedekpoe,JEP Tchekpo Dedekpoe 5,Bp 40 Ahepe,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3628153020830016 6.528747227054698)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-668a,Maritime,Yoto,Yoto 2,Tchékpo,Dedekpoe,EPC Tchekpo Dedekpoe,Néant,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.364490452813687 6.531358848281458)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6689,Maritime,Yoto,Yoto 2,Tchékpo,Dawou,EPP Dawou,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.4035626194976552 6.502749637011293)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6688,Maritime,Yoto,Yoto 2,Tchékpo,Tchekpo dedekpoe,EPP Tchekpo Dedekpoe 5,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3624450000000004 6.528806666666649)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6687,Maritime,Yoto,Yoto 2,Tchékpo,Dedekpoe,CEG Lycée Tchekpo Dedekpoe,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Vogan,Oui,MEPSTA,POINT (1.3601072554840063 6.526127278956628)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6686,Maritime,Yoto,Yoto 2,Tchékpo,Dedekpoe dafo,Lycée Tchekpo Dedekpoe,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Vogan,Oui,MEPSTA,POINT (1.3601090654175467 6.526060365872292)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6685,Maritime,Yoto,Yoto 2,Tchékpo,Avehe,EPP Tchekpo Avehe,BP 40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.327527019639787 6.5582193596418525)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6684,Maritime,Yoto,Yoto 2,Tchékpo,Dedekpoe,Tchekpo Dedekpoe 1 Gb,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.3586377507282315 6.533333212175867)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6683,Maritime,Yoto,Yoto 2,Tchékpo,Dedekpoe,EEP Tchekpo Dedekpoe 4,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.3550385753463912 6.5321384920647185)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6682,Maritime,Yoto,Yoto 2,Tchékpo,Dedekpoe,EPP Tchekpo Dedekpoe 3 Ga,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.3647192545339624 6.536887490625862)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6681,Maritime,Yoto,Yoto 2,Tchékpo,Dedekpoe,EPP Tchekpo Dedekpoe,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.3583717601776908 6.532608315821385)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6680,Maritime,Yoto,Yoto 2,Tchékpo,Dedekpoe,JEP Tchekpo Dedekpoe,Néant,"{Mardi,Lundi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Nsp,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3590214286077045 6.533480856851186)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-667f,Maritime,Yoto,Yoto 2,Tchékpo,Dedekpoe,EPP Tchekpo Dedekpoe 2,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.3633144225945415 6.54035145270989)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-667e,Maritime,Yoto,Yoto 2,Tchékpo,Esse zogbedji,EPP Esse Zogbedji,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.3330453272821297 6.583307836834299)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-667d,Maritime,Golfe,Golfe 3,Bè-Ouest,Doumassesse,CS Jean De La Fontaine Primaire,Nsp,Nsp,Ecole primaire,Nsp,IEPP Lomé-Centre,Nsp,,POINT (1.2143523618274181 6.157916292303107)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-667c,Maritime,Yoto,Yoto 2,Tchékpo,Dedekpoe,JEP Tchekpo Dedekpoe 2,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.363020419262578 6.540251967499748)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-667b,Maritime,Yoto,Yoto 2,Tchékpo,Dedekpoe,EPE Tchekpo Dedekpoe,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,autre,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3545346178543491 6.540485416463119)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-667a,Maritime,Yoto,Yoto 2,Tchékpo,Esse nadje,EPP Esse Nadje,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3468382100623708 6.584817421696064)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6679,Maritime,Yoto,Yoto 2,Tchékpo,Esse zogbedji,JEP Esse Zogbedji,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3326876796085478 6.583104947074305)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6678,Maritime,Yoto,Yoto 2,Tchékpo,Esse nadje,JEP Esse Nadje,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.346660568886974 6.584863876280717)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6677,Maritime,Yoto,Yoto 2,Tchékpo,Dedekpoe,EEP Tchekpo Dedekpoe 3 Gb,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.3648960522076157 6.537197661773547)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6676,Plateaux,Kloto,Kloto 1,Kpadapé,Zangarame,CPL Esperance Kpadape,Nsp,"{Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Kpalimé,Non,MEPSTA,POINT (0.5954509807484485 6.8370038597055025)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6675,Maritime,Yoto,Yoto 2,Zafi,Agbekou,EPP Agbekou,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,autre,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.2971154137317689 6.601922089914194)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6674,Plateaux,Kloto,Kloto 1,Kpadapé,Yeviepe nyive,CEG Yeviepe Nyive,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kpalimé,Non,MEPSTA,POINT (0.5797720969471117 6.8131043716473805)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6673,Maritime,Yoto,Yoto 2,Zafi,Afougandji,EPP Afougandji,S/C BP39,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.2570704416935639 6.7356766881115115)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6672,Maritime,Yoto,Yoto 2,Zafi,Dokor,EPP Zafi Gb,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3769571408947794 6.6261558409920305)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6671,Maritime,Yoto,Yoto 2,Zafi,Tchrami,EPP Zafi Gc,BP40 AHEPE,"{Mardi,Lundi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.368056137098419 6.621288572512585)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6670,Maritime,Yoto,Yoto 2,Zafi,Hetchavi,EPP Zafi Ga,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3768444872753058 6.625046581056562)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-666f,Maritime,Yoto,Yoto 3,Gboto,Kossidame,College Methodiste De Gboto Kossidame,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Nsp,IESG Vogan,Oui,MEPSTA,POINT (1.4833413380228808 6.685408704641673)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-666e,Maritime,Yoto,Yoto 2,Zafi,Yoko kope,EPP Yoto Kope Gb,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.3143208944854685 6.739926552877874)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-666d,Maritime,Yoto,Yoto 2,Zafi,Yoto kope,EPP Yoto Kope Ga,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.3146728913289318 6.739777309640604)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-666c,Plateaux,Kloto,Kloto 1,Womé,Samati,EPP Wome,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Kloto-Ouest,Non,MEPSTA,POINT (0.5757024589101043 6.84823762630855)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-666b,Maritime,Yoto,Yoto 2,Zafi,Yoto kope,EPP Yoto Kope Gc,BP40 AHEPE,"{Lundi,Mercredi,Mardi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Ouest,Oui,MEPSTA,POINT (1.3139412432705735 6.739646752386123)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-666a,Maritime,Yoto,Yoto 2,Zafi,Tsrami,EPL Bonne Esperance,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3742728903718635 6.624025856380534)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6669,Maritime,Yoto,Yoto 2,Zafi,Tchravi,EPm Zafi,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,autre,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3745255441768227 6.625490663995025)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6668,Maritime,Yoto,Yoto 2,Zafi,Yoto kope,JEP Yoto Kope,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3146073082994496 6.739800582354761)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6667,Maritime,Yoto,Yoto 3,Gboto,Kossidame,EPm Gboto Kossidame,Néant,"{Lundi,Mardi,Jeudi,Vendredi,Mercredi}",Ecole primaire,Nsp,IEPP Yoto-Est,Oui,MEPSTA,POINT (1.4837082802764459 6.685102694529468)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6666,Maritime,Yoto,Yoto 2,Zafi,Agbetiko,EPC Zafi,BP 40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3757288576332534 6.6221461318944135)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6665,Maritime,Yoto,Yoto 2,Zafi,Mangotigome,EPP Mangotigome,BP 44,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3300873355851066 6.731635526376786)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6664,Maritime,Yoto,Yoto 2,Zafi,Yoto-conta,EPP Yoto Conta,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3300579848320857 6.700384834706819)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6663,Maritime,Yoto,Yoto 2,Zafi,Hetchiavi,JEP Zafi,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3768456006778829 6.626143221454134)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6662,Maritime,Yoto,Yoto 2,Zafi,Hahokpodji,EPP Hahokpodji,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3175656967915472 6.657483060606219)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6661,Maritime,Golfe,Golfe 3,Bè-Ouest,Doumassesse,CS Jean De La Fontaine JE,Nsp,Nsp,Jardin (maternelle),Nsp,IEPP Lomé-Centre,Nsp,,POINT (1.2143200734314576 6.158014442969498)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6660,Maritime,Yoto,Yoto 2,Zafi,Zafi,Lycée De Zafi,BP52 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Vogan,Oui,MEPSTA,POINT (1.3818338411053175 6.620715400609396)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-665f,Maritime,Yoto,Yoto 2,Zafi,Yoto kope,CEG Yoto Kope,BP52 HAPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Vogan,Oui,MEPSTA,POINT (1.3134582953855134 6.740338691206439)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-665e,Maritime,Yoto,Yoto 3,Gboto,Gboto atchame,EPP Gboto Atchame,S/C IEPP YOTO EST BP 20,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Est,Oui,MEPSTA,POINT (1.5272716666666666 6.677739999999979)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-665d,Maritime,Yoto,Yoto 2,Zafi,Tchrami,CEG Methodiste De Zafi,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Vogan,Oui,MEPSTA,POINT (1.3741301392759933 6.625742012801581)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-665c,Maritime,Yoto,Yoto 2,Zafi,Zafi,CEG Zafi,BP52 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Vogan,Oui,MEPSTA,POINT (1.3808197963360733 6.620877846285274)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-665b,Maritime,Yoto,Yoto 2,Zafi,Zafi,EPC Abandonnee De Zafi,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Nsp,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3681786421310933 6.626807949884721)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-665a,Maritime,Yoto,Yoto 2,Zafi,Adikpe,EPP Adikpe,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3438260474175772 6.68149976521346)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6659,Maritime,Zio,Zio 1,Abobo,Atite gome,CPL Yahveh,Néant,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.2800425857346271 6.28965206883791)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6658,Maritime,Yoto,Yoto 2,Zafi,Dokor,EPP Zafi Gd,BP40 AHEPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Yoto-Ouest,Non,MEPSTA,POINT (1.3771804368017293 6.6261757733855395)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6657,Maritime,Yoto,Yoto 3,Gboto,Gboto assigame,EPP Gboto Assigame 2,Néant,"{Lundi,Mercredi,Vendredi,Jeudi,Mardi}",Ecole primaire,autre,IEPP Yoto-Est,Oui,MEPSTA,POINT (1.4986068447190377 6.67191735303638)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6656,Maritime,Yoto,Yoto 3,Gboto,Gboto klohome,EPP Gboto Klohome,S/C IEPP YOTO EST,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Est,Oui,MEPSTA,POINT (1.5191043101083932 6.6692464099039315)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6655,Maritime,Yoto,Yoto 3,Gboto,Gboto,EPP Gboto Klohome Ga,S/C IEPP YOTO EST BP 20,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Est,Oui,MEPSTA,POINT (1.5191727976909468 6.669223361173038)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6654,Maritime,Yoto,Yoto 3,Gboto,Gboto assigame,JEP Gboto Assigame 1,S/C IEPP YOTO EST BP 20,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Yoto-Est,Non,MEPSTA,POINT (1.5045883252675492 6.671663089601214)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6653,Maritime,Yoto,Yoto 3,Gboto,Gboto assigame,Ecole Privee Methodiste,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Nsp,IEPP Yoto-Est,Non,MEPSTA,POINT (1.5012764010102218 6.663374472130076)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6652,Maritime,Yoto,Yoto 3,Gboto,Gboto atchame,JEP Gboto Atchame,S/C IEPP YOTO EST BP 20,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Yoto-Est,Non,MEPSTA,POINT (1.5271654293849646 6.676867076265228)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6651,Maritime,Yoto,Yoto 3,Gboto,Gboto djatadevou,EPP Gboto Djatadevou Zogbe,IEPP YOTO EST BP 20,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,autre,IEPP Yoto-Est,Non,MEPSTA,POINT (1.5142673484172948 6.669732540865438)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6650,Maritime,Yoto,Yoto 3,Gboto,Gboto assigame,EPP Gboto Assigame 1,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,autre,IEPP Yoto-Est,Non,MEPSTA,POINT (1.50477096833903 6.672068814655638)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-664f,Maritime,Yoto,Yoto 3,Gboto,Gboto vodoupe,EPP Gboto Vodoupe,S/C IEPP YOTO EST BP 20,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Yoto-Est,Oui,MEPSTA,POINT (1.5253977820975024 6.6736016801060325)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-664e,Maritime,Yoto,Yoto 3,Gboto,Gboto vodoupe,JEP Gboto Vodoupe,S/C IEPP YOTO EST BP 20,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Yoto-Est,Oui,MEPSTA,POINT (1.5255979159811737 6.67393084096854)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-664d,Maritime,Yoto,Yoto 3,Gboto,Gboto klohome,JEP Gboto Klohome,S/C IEPP YOTO EST BP 20,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Yoto-Est,Non,MEPSTA,POINT (1.519514972574248 6.6693878780174485)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-664c,Maritime,Yoto,Yoto 3,Gboto,Gboto kossidame,EPC Gboto Kossidame,S/C BP 20 Tabligbo,"{Lundi,Mardi,Mercredi,Vendredi,Jeudi}",Ecole primaire,Nsp,IEPP Yoto-Est,Oui,MEPSTA,POINT (1.4803007038486173 6.67831718433661)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-664b,Maritime,Yoto,Yoto 3,Gboto,Gboto kossidame,EPP Gboto Kossidame,S/C BP 20 Tabligbo,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,autre,IEPP Yoto-Est,Oui,MEPSTA,POINT (1.4834731081867853 6.678656652770516)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-664a,Maritime,Yoto,Yoto 3,Gboto,Gboto kossidame,CPL La Releve,Néant,"{Lundi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Vogan,Oui,MEPSTA,POINT (1.4874816666666661 6.679826666666661)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6649,Maritime,Yoto,Yoto 3,Gboto,Gboto assigame,CEG Gboto Assigame,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Nsp,IESG Vogan,Oui,MEPSTA,POINT (1.497883219909213 6.672248701958948)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6648,Plateaux,Agou,Agou 2,Agotimé-Nord,Glikpo,EPP Agotime-glikpo,S/C BP 13 Inspection AGOU,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Agou,Oui,MEPSTA,POINT (0.6934486689270161 6.635489103788834)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6647,Maritime,Yoto,Yoto 3,Gboto,Gboto vodoupe,Lycée Gboto-vodoupe,BP69 TABLIGBO,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Vogan,Oui,MEPSTA,POINT (1.5265006508886196 6.669173082290639)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6646,Maritime,Yoto,Yoto 3,Gboto,Gboto-vodoupe,CEG Gboto-vodoupe,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Vogan,Oui,MEPSTA,POINT (1.5277836947261527 6.669846930077367)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-6645,Maritime,Yoto,Yoto 3,Gboto,Ayanou kondji,EPP Ayanou Kondji,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Yoto-Est,Non,MEPSTA,POINT (1.4942114391430665 6.682008547185648)
