FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etablissement_nom,etab_adr,ouverture_jour,etablissement_categorie,terrain,inspection_tutelle,terrain_sport,ministere_tutelle,geometry
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28d3,Maritime,Yoto,Yoto 3,Essé-Godjin,Esse godjin,CEG Esse Godjin,S/C IESG VOGAN BP 04,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Vogan,Oui,MEPSTA,POINT (1.5372597135165844 6.681389265582277)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28d2,Maritime,Zio,Zio 1,Kpomé,Dzogblakope,Lycée Dzogblakope College,Néant,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.299845520782024 6.29287806050379)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28d1,Maritime,Zio,Zio 1,Kpomé,Zegle apeyeyeme,CEG Lycée Zegle Apeyeyeme,Non,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.3079734217393229 6.309561618358605)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28d0,Maritime,Zio,Zio 1,Kpomé,Kpome avedji,CPL Grain D Espoir Pour L Avenir De Kpome Avedji Colllege,Nsp,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Oui,MEPSTA,POINT (1.3268407291361306 6.320982754979769)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28cf,Maritime,Zio,Zio 2,Mission-Tové,Aveanke,College CS Les Elus De Dieu,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.1204871373181755 6.3039505957087565)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28ce,Maritime,Zio,Zio 1,Kpomé,Kpome apeyeyeme,Lycée Kpome Apeyeme College,Nsp,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.366183901787499 6.28333904621356)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28cd,Plateaux,Akébou,Akébou 1,Djon,Etchoulekpe,CEG Etchoulekpe,BP 21,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Badou,Non,MEPSTA,POINT (0.6417089162884956 7.711594034273789)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28cc,Maritime,Zio,Zio 1,Kpomé,Akadjame,CEG Kpome Akadjame Agome,Non,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Tsevié,Oui,MEPSTA,POINT (1.3386112984489782 6.332481550690229)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28cb,Maritime,Golfe,Golfe 5,Aflao-Gakli,Agbalepedo,CS San Francesco Collège,Nsp,Nsp,College,Nsp,IESG Golfe-Ouest,Nsp,,POINT (1.194572469639163 6.198538952873068)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28ca,Maritime,Zio,Zio 1,Dalavé,Adjoguidi,CEGIL Adjoguidi,Néant,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Tsevié,Non,MEPSTA,POINT (1.2688950000000012 6.301544999999991)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28c9,Maritime,Zio,Zio 1,Dalavé,Zovadjin,CPL JEan Et Herbert,130B:164,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.279657608341661 6.273993076707205)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28c8,Maritime,Zio,Zio 1,Dalavé,Sewove,CS L'environnement College,16 BP 442 Lome 16,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.268716355550531 6.288954494129857)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28c7,Maritime,Zio,Zio 1,Dalavé,Azoumakope,CS La Tolerance College,91679167,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.2639069021460283 6.2874857263069295)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28c6,Maritime,Zio,Zio 1,Dalavé,Todokpui,Complexe Scolaire Padre Filippo College,BP 10295,"{Jeudi,Lundi,Mardi,Mercredi,Samedi,Vendredi}",College,Prive - entreprise,IESG Tsevié,Oui,MEPSTA,POINT (1.2854246232726592 6.297270563033681)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28c5,Maritime,Golfe,Golfe 5,Aflao-Gakli,Awatame,CS Le Faucon Collège,Nsp,Nsp,College,Nsp,IESG Golfe-Ouest,Nsp,,POINT (1.1721775878609375 6.181402763941304)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28c4,Maritime,Zio,Zio 1,Dalavé,Adjoguidi,Complexe Scolaire Avenir Togo College,13 BP 248 Lome 13,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,autre,IESG Tsevié,Non,MEPSTA,POINT (1.261856933955188 6.307737950213463)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28c3,Maritime,Zio,Zio 1,Dalavé,Jurakope,CS Saint Francois D'assise College,BP 303,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,autre,IESG Tsevié,Oui,MEPSTA,POINT (1.2366287969037497 6.362213296558024)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28c2,Maritime,Zio,Zio 1,Dalavé,Jurakope,CFP JEan Francois Boisson,BP 303,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,autre,IESG Tsevié,Oui,MEPSTA,POINT (1.2370595265611843 6.361925508075117)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28c1,Maritime,Zio,Zio 1,Dalavé,Dalave,CS La Memoire College,99857921,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.2479183386140773 6.3857348674053025)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28c0,Maritime,Zio,Zio 1,Gbatopé,Davedi,CEG Davedi,BP 42,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Non,MEPSTA,POINT (1.277597029190216 6.431639101634785)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28bf,Maritime,Zio,Zio 1,Gbatopé,Gbatope,CEG Gbatope,IESG ZIO CENTRE,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.2547465143095498 6.455752884867482)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28be,Maritime,Zio,Zio 1,Gbatopé,Gati- soun,CEG Gati-soun,BP 7,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.3252066841094903 6.495665159623793)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28bd,Maritime,Zio,Zio 1,Gbatopé,Have-kodzo,CEG Have-kodjo,BP 131,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.2497463760996863 6.4839959570431125)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28bc,Maritime,Zio,Zio 1,Gbatopé,Yobome,CPL Les Freres En Christ,Néant,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,autre,IESG Tsevié,Non,MEPSTA,POINT (1.333486231781187 6.420524566931884)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28bb,Maritime,Zio,Zio 1,Gbatopé,Yobo sedzro,CEG Yobo Sedzro,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Non,MEPSTA,POINT (1.3458207527972943 6.41226649474519)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28ba,Maritime,Zio,Zio 1,Gbatopé,Fongbe,CEG Fongbe,90943269,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine Prive de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.3404278045347067 6.4679924115050635)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28b9,Maritime,Zio,Zio 1,Gbatopé,Adangbe,CEG Adangbe,IESG TSEVIE,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.2911745744698155 6.525133879322289)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28b8,Maritime,Zio,Zio 2,Mission-Tové,Apessito kognito,CS Saint Esprit Apessito Kognito College,Nsp,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.1193544244949087 6.284226485051859)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28b7,Maritime,Zio,Zio 2,Mission-Tové,Adidome,College CS Les Medailles D Or,Non,"{Lundi,Mardi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.0890424200216875 6.293622081737585)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28b6,Maritime,Zio,Zio 2,Mission-Tové,Tota,CS Tchakoura College,90253990,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.13101917222707 6.315470243958163)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28b5,Maritime,Zio,Zio 2,Mission-Tové,Gbezedzan,CS La Vision 2 College,BP 20856,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Oui,MEPSTA,POINT (1.1469264998310569 6.299655479461178)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28b4,Maritime,Zio,Zio 2,Mission-Tové,Moe kope,CS La Sainte Amitie College,Nsp,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.1295994867204069 6.311681109024497)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28b3,Maritime,Zio,Zio 2,Mission-Tové,Apessito,CSPL Bon Berger College,Néant,"{Mardi,Mercredi,Lundi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.1394661375336301 6.299929399977377)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28b2,Maritime,Zio,Zio 2,Mission-Tové,Mission tove,CSPL La Gloire College,160bp243,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.1158003329748585 6.329870012525072)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28b1,Maritime,Zio,Zio 2,Mission-Tové,Appessito,CPL CS Tout Puissant Emmanuel,Néant,"{Lundi,Mardi,Jeudi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.1342516666666664 6.294624999999977)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28b0,Maritime,Zio,Zio 2,Mission-Tové,Apessito,College EPL La Grace Divine D Apessito,90246650,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.145826126161341 6.292448963022435)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28af,Maritime,Zio,Zio 2,Mission-Tové,Avegnake,CPL Louis College,Néant,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.1253579777208762 6.292456407981524)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28ae,Maritime,Zio,Zio 2,Mission-Tové,Apessito,CS La Pedagogie College,Non,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.1396102288977823 6.29135569036105)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28ad,Maritime,Zio,Zio 2,Mission-Tové,Apessito,CEG Apessito,Nsp,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.1328520444734567 6.289575189116071)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28ac,Maritime,Zio,Zio 2,Mission-Tové,Appessito avenyake,CS Madi College,90956601/ 98389881,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.1261740685197887 6.2882480259820985)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28ab,Savanes,Tône,Tône 4,Sanfatoute,Tidonte,CEG Lycée Tidonte,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (0.299090648157027 10.992770957867585)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28aa,Maritime,Yoto,Yoto 3,Tokpli,Sika kondji,CEG Sika Kondji,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Vogan,Oui,MEPSTA,POINT (1.5904195402742076 6.635792738397414)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28a9,Maritime,Yoto,Yoto 3,Tokpli,Tokpli,CEG Tokpli,S/C IESG TABLIGBO BP 06,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Vogan,Oui,MEPSTA,POINT (1.5917049999999986 6.662051666666658)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28a8,Maritime,Yoto,Yoto 3,Tokpli,Akladjenou,CEG Clp Akladjenou,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Vogan,Oui,MEPSTA,POINT (1.6179181495428083 6.604264892447609)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28a7,Maritime,Yoto,Yoto 3,Tokpli,Atakpamede,CEG Atakpamede,S/C CEG TABLIGBO BP 06,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Vogan,Oui,MEPSTA,POINT (1.5610957147958329 6.639464631934922)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28a6,Maritime,Golfe,Golfe 5,Aflao-Gakli,Totsi,CS L'Excellence College,Nsp,Nsp,College,Nsp,IESG Golfe-Ouest,Nsp,,POINT (1.1866086162607916 6.19565529862747)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28a5,Maritime,Zio,Zio 1,Tsévié,Mtifafa,CEG Tsevie Ville 2,BP 04 TSEVIE,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.222396242687667 6.418671762120557)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28a4,Maritime,Zio,Zio 1,Tsévié,Daviemodji,CEG Tsevie Ville 4,Nsp,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.200532951726603 6.406995591569211)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28a3,Maritime,Zio,Zio 1,Tsévié,Tsevie,CEG Tsevie Ville 1,BP 25,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.2049031140034214 6.430295650167)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28a2,Maritime,Zio,Zio 1,Tsévié,Tsevie,CPL Le Baobab,S/C Inspection BP42,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.20721400364093 6.438423076348249)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28a1,Maritime,Zio,Zio 1,Tsévié,Boloumodji,CEG Boloumodji,S/C Inspection ZIO CENTRE,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.19137395951384 6.420117260120171)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-28a0,Maritime,Zio,Zio 1,Tsévié,Boloumodji,CPL Tresor D'afrique,BP 192,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.1978055862906423 6.42495274796219)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-289f,Maritime,Zio,Zio 1,Tsévié,Kpali deve,College Prive Evangelique La Benediction,160BP 135 TSEVIE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.2101836475584502 6.447634244805258)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-289e,Maritime,Zio,Zio 1,Tsévié,Deve,CEG Tsevie Ville Iii,BP 27 Contact: 90785426,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.2140500864274457 6.442913256603328)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-289d,Maritime,Zio,Zio 1,Tsévié,Daviemodji,College CS Le Phenix,S/C Inspection ZIO CENTRE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.2099077806891514 6.416133075054504)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-289c,Maritime,Zio,Zio 1,Tsévié,Mivakpo,ISAK College,90939905,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.201920555469543 6.429000513128268)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-289b,Maritime,Zio,Zio 1,Tsévié,Hetsiavi,College D Enseignement Secondaire St Pie X,06 BP 59 TSEVIE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Tsevié,Non,MEPSTA,POINT (1.214174843768638 6.427676862309783)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-289a,Maritime,Zio,Zio 1,Tsévié,Didjole,CS La Parole College,92412396,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.2276814746495086 6.436621637993287)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2899,Maritime,Zio,Zio 1,Tsévié,Alagbadja,CPL Croissance,BP,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.2312749631486637 6.423266041209962)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2898,Maritime,Golfe,Golfe 6,Baguida,Adamavo,CPL Pythagore Collège,Nsp,Nsp,College,Nsp,IESG Golfe-Est,Nsp,,POINT (1.3150280169310606 6.1791932335877835)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2897,Maritime,Zio,Zio 1,Tsévié,Tsevie,College CSpc Philadelphie,BP138,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.20578318270233 6.428329680645484)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2896,Maritime,Zio,Zio 1,Tsévié,Tsevié,College CPL Sainte Fatima,BP46TSEVIE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Tsevié,Non,MEPSTA,POINT (1.2118696245427536 6.410994727447605)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2895,Maritime,Golfe,Golfe 7,Aflao-Sagbado,Akato viepe,CS La Sérénité Collège,Nsp,Nsp,College,Nsp,IESG Golfe-Ouest,Nsp,,POINT (1.0948161028917878 6.187162807595179)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2894,Maritime,Zio,Zio 1,Tsévié,Deve,Institut Scolaire Sofia,BP 34,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Tsevié,Non,MEPSTA,POINT (1.211098333333333 6.438723333333312)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2893,Maritime,Zio,Zio 1,Davié,Abouta,CEG Assome,Néant,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,autre,IESG Tsevié,Non,MEPSTA,POINT (1.161643974815385 6.368495318190668)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2892,Maritime,Golfe,Golfe 7,Aflao-Sagbado,Akato deme,CS Dieu Donne Collège,Nsp,Nsp,College,Nsp,IESG Golfe-Ouest,Nsp,,POINT (1.097898032458324 6.2033813746482975)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2891,Maritime,Zio,Zio 1,Davié,Davie dzogbe,CS Saint Esprit Le Succes College,Nsp,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.1823552742702452 6.338308443685192)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2890,Maritime,Zio,Zio 1,Davié,Davie djiidove,CS La Reussite College,01BP 3884,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Oui,MEPSTA,POINT (1.1958326669709811 6.36125135208658)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-288f,Maritime,Zio,Zio 1,Davié,Davie tekpo,College Saint Joseph De Davie Tekpo,Bp 63,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.189773723983643 6.3836409358616715)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-288e,Maritime,Zio,Zio 1,Davié,Tekpo,CS Les Elites De Davie Tekpo College,GLOPE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.1952857246440973 6.384764834739302)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-288d,Maritime,Lacs,Lacs 3,Agbodrafo,Kpessi,CS Havila,BP2731,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Aného,Oui,MEPSTA,POINT (1.440604279514354 6.218698305937067)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-288c,Maritime,Zio,Zio 1,Davié,Amla kope,CS Seydou College,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Nsp,IESG Tsevié,Oui,MEPSTA,POINT (1.2168734169365267 6.364340326581694)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-288b,Maritime,Golfe,Golfe 5,Aflao-Gakli,Agbalepedo,Collège Protestant Agbalepedo,Nsp,Nsp,College,Nsp,IESG Golfe-Ouest,Nsp,,POINT (1.193034908921583 6.194990821429384)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-288a,Maritime,Zio,Zio 1,Davié,Landjrogbe,CPL Mon Destin De Davie,Nsp,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Oui,MEPSTA,POINT (1.2106300000000016 6.367798333333317)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2889,Maritime,Zio,Zio 1,Davié,Tchaha,Lycée De Davie,BP 45 TSEVIE,"{Lundi,Mercredi,Mardi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Tsevié,Oui,MEPSTA,POINT (1.2085129306867555 6.381587732198162)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2888,Maritime,Zio,Zio 1,Davié,Davie kogbe,CPL Avenir De Davie Kogbe College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Oui,MEPSTA,POINT (1.1996849431729855 6.378703224442914)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2887,Maritime,Zio,Zio 1,Davié,Tsevie deme,CSPL La CITE Du Savoir College,91 80 7 17/93511273/98 9375 22,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Oui,MEPSTA,POINT (1.2132014901221373 6.3945565255726615)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2886,Maritime,Zio,Zio 1,Davié,Tsevie deme,College Catholique Saints Pierre Et Paul De Tsevie Deme,Néant,"{Lundi,Mardi,Mercredi,Vendredi,Jeudi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.2100376865963733 6.397479219506442)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2885,Maritime,Zio,Zio 1,Davié,Wagnon cope,CPL La Rigueur College,90752683,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.221263674304211 6.371450264161969)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2884,Maritime,Zio,Zio 1,Davié,Davie tshaha,College Prive Laic Claudel,BP 80520,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.207712807810324 6.379329353351545)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2883,Maritime,Zio,Zio 1,Davié,Davie,CPL Elikplim De Davie College,BP116,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Tsevié,Non,MEPSTA,POINT (1.2001264520732287 6.392203260871495)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2882,Maritime,Zio,Zio 1,Davié,Attitevie,Groupe Scolaire Les Pres Verts,Nsp,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Prive - individuel,IESG Tsevié,Oui,MEPSTA,POINT (1.2032572903737238 6.355517192968408)
