FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etablissement_nom,etab_adr,ouverture_jour,etablissement_categorie,terrain,inspection_tutelle,terrain_sport,ministere_tutelle,geometry
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d4f,Maritime,Golfe,Golfe 1,Bè-Est,Ahadji kpota,Lycée Lome Port Lycée,BP 9175,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Est,Oui,MEPSTA,POINT (1.281529521694245 6.163822915645004)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d4e,Maritime,Golfe,Golfe 1,Bè-Est,Akodessewa,Lycée Le Defi Lycée,BP 60251,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.263177283704171 6.153559569440821)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d4d,Maritime,Golfe,Golfe 1,Bè-Est,Djifa kpota,CS Sophia Pole Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2700964527059917 6.163840608682921)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d4c,Maritime,Golfe,Golfe 1,Bè-Est,Kpota,CS Le Savoir Lycée,BP750,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.264581441680227 6.160641390681802)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d4b,Maritime,Golfe,Golfe 1,Bè-Est,Anfame,Complexe Scolaire Adventiste D'anfame Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.273491145941105 6.163790229155381)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d4a,Maritime,Golfe,Golfe 1,Bè-Est,Bè kpota,Lycée Be Kpota Lycée,Nsp,"{Mardi,Lundi,Mercredi,Jeudi,Samedi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Est,Oui,MEPSTA,POINT (1.2626616666666666 6.161963333333332)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d49,Maritime,Golfe,Golfe 1,Bè-Est,Anfame,Complexe Scolaire Martin Luther King Junior Lycée,11BP 20,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.27812031330689 6.159785295972945)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d48,Maritime,Golfe,Golfe 1,Bè-Est,Attiegouvi,CPL Laus Deo,70873317,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Nsp,IESG Golfe-Est,Non,MEPSTA,POINT (1.2645849792658375 6.171594446334813)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d47,Maritime,Golfe,Golfe 1,Bè-Est,Anfame,Complexe Scolaire La Performance Lycée,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,autre,IESG Golfe-Est,Non,MEPSTA,POINT (1.2675894599270967 6.161833762677103)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d46,Maritime,Golfe,Golfe 1,Bè-Est,Gbenyedzi,CS Cheikh Anta Diop Lycée,06 BP 61699,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2565967573675556 6.147690841459084)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d45,Maritime,Golfe,Golfe 1,Bè-Est,Gbenyedzi,Lycée Gbenyedzi-kope Lycée,BP 6204,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Est,Non,MEPSTA,POINT (1.2548713873734827 6.145351057331981)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d44,Maritime,Golfe,Golfe 1,Bè-Est,Ablogame,Lycée Ablogame Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2555111572281097 6.138002880149038)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d43,Maritime,Golfe,Golfe 1,Bè-Est,Gbenedji,CS CIceron Lycée,BP 61713,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2576718236507187 6.1452889589521895)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d42,Maritime,Golfe,Golfe 1,Bè-Est,Gbenyedji,Complexe Scolaire Poussinets,90213792,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2553616106561052 6.14743413414627)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d41,Maritime,Golfe,Golfe 1,Bè-Est,Agblogame,CS La Memoire Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2625525654136462 6.144058403583668)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d40,Maritime,Golfe,Golfe 1,Bè-Est,Be-hedze,Lycée Le Petit Prince Lycée,BP 3600,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Oui,MEPSTA,POINT (1.2474591696541117 6.147529686720979)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d3f,Maritime,Golfe,Golfe 1,Bè-Est,Be apeyeme,Lycée Mawussi,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.238724516761243 6.141540061503472)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d3e,Maritime,Golfe,Golfe 1,Bè-Est,Zouzametime 2,Lycée Be Plage Lycée,Nsp,"{Lundi,Mercredi,Mardi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Est,Non,MEPSTA,POINT (1.245366643756771 6.136360783924613)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d3d,Maritime,Golfe,Golfe 1,Bè-Est,Camalodo,CS Creuset Du Savoir Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Oui,MEPSTA,POINT (1.247076761214224 6.13654296197555)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d3c,Maritime,Golfe,Golfe 1,Bè-Est,Be pa de souza,CS La Lumiere Divine Lycée,BP 13479,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2366852338719045 6.132939919403464)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d3b,Maritime,Golfe,Golfe 2,Bè-Centre,Hedzranawoe,Lycée Hedzranawoe Lycée,BP80252,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Est,Oui,MEPSTA,POINT (1.2507129716125538 6.1936589129492345)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d3a,Maritime,Golfe,Golfe 2,Bè-Centre,Hedzranawoe,College Et Lycée Notre Dame De La Trinite Lycée,10 BP 10334 LOME 10 70402740,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,autre,IESG Golfe-Est,Non,MEPSTA,POINT (1.2536594167505977 6.191153752649034)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d39,Maritime,Golfe,Golfe 2,Bè-Centre,Attiegou,Gl be lpl sinai,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,autre,IESG Golfe-Est,Non,MEPSTA,POINT (1.2574703872946855 6.196782505705781)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d38,Maritime,Golfe,Golfe 2,Bè-Centre,Atiegou,LPL JEsus Le Bon Berger,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.26465575843589 6.19789272559657)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d37,Maritime,Golfe,Golfe 2,Bè-Centre,Novissi,LPL Nouvelle Genese,"16BP.56 , TEL. 90035430","{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2347481859899763 6.173049404578557)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d36,Maritime,Golfe,Golfe 2,Bè-Centre,Hedzranawoe,CS Islamique Omar Ibn Khataab Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,autre,IESG Golfe-Est,Non,MEPSTA,POINT (1.2454330407294927 6.175704306121286)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d35,Maritime,Golfe,Golfe 2,Bè-Centre,Hedzranawoe,CS Elie Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.245115816573408 6.188667186815635)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d34,Maritime,Golfe,Golfe 2,Bè-Centre,Tokoin nukafu,Lycée De Tokoin Est Lycée,3667,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Est,Oui,MEPSTA,POINT (1.236983778089107 6.166130007692899)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d33,Maritime,Golfe,Golfe 2,Bè-Centre,Sito aeroport,CS Kouvahey Sito Aeroport Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2473072105288676 6.170833241121948)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d32,Maritime,Golfe,Golfe 2,Bè-Centre,Hedranawoe,IPL La Confiance Lycée,15BP85 LOME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2483591321421053 6.184352236100961)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d31,Maritime,Golfe,Golfe 2,Bè-Centre,Hedzanawoe,CS Aristote Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2386423930989103 6.179761043384969)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d30,Maritime,Golfe,Golfe 2,Bè-Centre,Nukafu,CS Prince Elvis De Nukafu Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,autre,IESG Golfe-Est,Non,MEPSTA,POINT (1.2383241176221338 6.156529088225418)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d2f,Maritime,Golfe,Golfe 2,Bè-Centre,Kegue,CS Reveil D Or Lycée,01BP10413,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2476361112853238 6.198579252829695)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d2e,Maritime,Golfe,Golfe 2,Bè-Centre,Hedzranawoe,LPL Jipas,01BP 2364,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Est,Non,MEPSTA,POINT (1.2472239975000057 6.182263767283259)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d2d,Maritime,Golfe,Golfe 2,Bè-Centre,Nukafu,SC Saint Albert Le Gran Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.237965 6.16094666666666)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d2c,Maritime,Golfe,Golfe 2,Bè-Centre,Nutifafakome,College St Joseph Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Golfe-Est,Oui,MEPSTA,POINT (1.2329920739993452 6.150964431536371)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d2b,Maritime,Golfe,Golfe 2,Bè-Centre,Hedranawoe,IS Akoli Foadey Lycée,01BP2022 LOME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2497897173060504 6.18813165359136)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d2a,Maritime,Golfe,Golfe 2,Bè-Centre,Attiegou,EPL Emmaus Lycée,BP,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2549817349672543 6.188199751429507)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d29,Maritime,Golfe,Golfe 4,Amoutivé,Nyekonakpoé,CS Le Grand Savant Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.203913367999748 6.129303335954632)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d28,Maritime,Golfe,Golfe 4,Amoutivé,Adoboukome,CSI La Grande Mosquee Centrale De Lomé Lycée,BP 81204 LOME-TOGO,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,autre,IESG Golfe-Est,Non,MEPSTA,POINT (1.2240929573555077 6.134238195173822)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d27,Maritime,Golfe,Golfe 4,Amoutivé,Kodjoviakope,CPL Genie Créateur,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2049853648384081 6.128766334894557)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d26,Maritime,Golfe,Golfe 4,Amoutivé,Amoutieve,CS La Providence Lycée,BP 014515,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.2232494096475028 6.132228883883241)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d25,Maritime,Golfe,Golfe 4,Amoutivé,Nyekonapkoe,CS Y Veillera Lycée,Néant,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.201724127132753 6.12362984221437)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d24,Maritime,Golfe,Golfe 4,Amoutivé,Nyekonakpoe,Lycée De Nyekonakpoe,BP,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.203882847348992 6.12835582702516)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d23,Maritime,Golfe,Golfe 4,Amoutivé,Kodjoviakope,Lycée Kodjoviakope,BP2816,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2093263367930895 6.120109261801451)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d22,Maritime,Golfe,Golfe 4,Amoutivé,Woetrivi kondji,Lycée Lome CITE,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2217182909317146 6.131741577398944)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d21,Maritime,Golfe,Golfe 4,Amoutivé,Kodjoviakope,CS JEsus Le Misericordieux Lycée,BP354,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Prive - entreprise,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.200507682428209 6.124558025912616)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d20,Maritime,Golfe,Golfe 4,Amoutivé,Kodjoviakope,Ecole Internationale Arc-en-ciel Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Nsp,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.2047210402973076 6.123255584566501)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d1f,Maritime,Golfe,Golfe 4,Amoutivé,Tokoin protestant,College Protestant Lome Tokoin Lycée,1BP 1288 Lome1,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2030707057215424 6.146245098362577)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d1e,Maritime,Golfe,Golfe 4,Amoutivé,Kodome,LPL Rimko,07BP12519,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.2001331888142723 6.139219433630254)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d1d,Maritime,Golfe,Golfe 4,Amoutivé,Gbadago,CS Le Grand Enseignant Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Oui,MEPSTA,POINT (1.2152138570046054 6.144730101349987)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d1c,Maritime,Golfe,Golfe 4,Amoutivé,Bassadji,Li Franco Arabe Cgec,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Golfe-Est,Non,MEPSTA,POINT (1.2353678650554112 6.14529855825754)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d1b,Maritime,Golfe,Golfe 4,Amoutivé,Doulassame,CS Nda Lycée,BP 117,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.225369903382818 6.137307492258985)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d1a,Maritime,Golfe,Golfe 5,Aflao-Gakli,Avedji elevagnon,Lycée Avedji Elavagnon Lycée,18BP231LOME18,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.1708549305475084 6.207684329623695)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d19,Maritime,Golfe,Golfe 5,Aflao-Gakli,Totsi gblingome,LPL Anyinefa Lycée,BP 223,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.180698821444048 6.195329902673149)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d18,Maritime,Golfe,Golfe 5,Aflao-Gakli,Agbalepedo,Lycée Privee Laique Le Heros Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.195864999999999 6.186086666666665)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d17,Maritime,Golfe,Golfe 5,Aflao-Gakli,Totsi,Lycée Jumau Ita,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1902483333333334 6.19228333333332)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d16,Maritime,Golfe,Golfe 5,Aflao-Gakli,Agbakepedo,Lycée Du 2 Fevrier D'agbalepedo,B.P.3291,"{Lundi,Mardi,Jeudi,Vendredi,Mercredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.197315740322305 6.196295381915917)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d15,Maritime,Golfe,Golfe 5,Aflao-Gakli,Adidogome ki,CS La Renovation,Nsp,"{Lundi,Mardi,Mercredi,Jeudi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.159679412528211 6.190751001978481)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d14,Maritime,Golfe,Golfe 5,Aflao-Gakli,Amadahome,Complexe Scolaire Anne Et Albert Lycée Moderne,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.1612708640445166 6.207395416493797)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d13,Maritime,Golfe,Golfe 5,Aflao-Gakli,Ablogome,CS La Maitrise Lycée,BP 3618,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.162977277389764 6.186212731998244)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d12,Maritime,Golfe,Golfe 5,Aflao-Gakli,Adidogome,Lycée Adidogome 2 Lycée,BP 4752,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.1556205582974242 6.193043992286802)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d11,Maritime,Golfe,Golfe 5,Aflao-Gakli,Djidjole,Lycée De Djidjole Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Ouest,Oui,MEPSTA,POINT (1.1924720173563792 6.176968585260278)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d10,Maritime,Golfe,Golfe 6,Baguida,Kpogan agnledji,CS Saint Esprit De Kpogan Lycée,12BP388,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3778901682748743 6.188898343726021)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d0f,Maritime,Golfe,Golfe 6,Baguida,Kpogan,CS Echos Des Leaders Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3734935479244943 6.1891941781286395)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d0e,Maritime,Golfe,Golfe 6,Baguida,Kpogan,CS Sainte Catherine Lycée,S/C IESG GRAND LOME EST,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Oui,MEPSTA,POINT (1.3773405121850082 6.186297003294102)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d0d,Maritime,Golfe,Golfe 6,Baguida,Olibocopé,Lycée Complexe Scolaire La Puissance De Dieu,93515208,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3494260967215759 6.18514860345493)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d0c,Maritime,Golfe,Golfe 6,Baguida,Baguida cite,CS Lumiere Du Savoir Lycée,01BP750,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3171599999999994 6.167746666666663)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d0b,Maritime,Golfe,Golfe 6,Baguida,Yovokome,Institut Martessi Lycée,BP 1662 LOMÉ,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3303787296810505 6.16944135210379)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d0a,Maritime,Golfe,Golfe 6,Baguida,Baguida,Lycée De Baguida,12BP 385,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Est,Oui,MEPSTA,POINT (1.3303563774960472 6.177231164393978)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d09,Maritime,Golfe,Golfe 6,Baguida,Baguida,Opem Lycée,12BP305,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - entreprise,IESG Golfe-Est,Non,MEPSTA,POINT (1.3321970112491321 6.170762055978845)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d08,Maritime,Golfe,Golfe 6,Baguida,Afanoukope,CS Les Elites Lycée,12BP266 BAGUIDA,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3285466666666677 6.180216666666665)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d07,Maritime,Golfe,Golfe 6,Baguida,Kagome,CS Dante Lycée,BP,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3008873381744674 6.177179558567328)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d06,Maritime,Golfe,Golfe 6,Baguida,Adamavo toro bar,Lycéee Adamavo Lycée,BP21 90,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Golfe-Est,Oui,MEPSTA,POINT (1.3037103116520885 6.17861824856064)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d05,Maritime,Golfe,Golfe 6,Baguida,Adamavo,LPL Ereuka Adamavo 3,BP60582,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3023232320513518 6.171757059597327)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d04,Maritime,Golfe,Golfe 6,Baguida,Agodeke kpota,CS La Craie Lycée,12BP26 BAGUIDA,"{Lundi,Mercredi,Mardi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.358888371634549 6.1823950199103646)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d03,Maritime,Golfe,Golfe 6,Baguida,Avepozo,Lycée Complexe Scolaire Vic Intelligentsia,BP 60522 LOME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Golfe-Est,Non,MEPSTA,POINT (1.3465864867898902 6.169031318230385)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-d02,Maritime,Golfe,Golfe 6,Baguida,Agodékè,Lycée Baguida Plantation Lycée,S/C IESG GRAND LOME EST,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Golfe-Est,Non,MEPSTA,POINT (1.3632093588853973 6.183022737207996)
