row_id,niveau,serie,region,ordre,sexe,annee_session,filiere,riasec_top3,riasec_score,note_actuelle,note_n1,note_n2,tendance_notes,score_aspiration,score_realite,score_engagement,score_recommandation,label
f91162bd7f4d3831,BAC_1,A,Grand Lomé,public,F,2024,Enseignement Primaire,S|R|I,0.593,10.59,8.48,9.54,1,0.646,0.479,0.100,0.481,0
6f143abcdb33c90c,BAC_1,D,Grand Lomé,public,F,2024,Sciences Infirmières,S|R|I,0.484,11.78,11.07,11.6,1,0.531,0.479,0.635,0.521,0
e375d594c3ebc131,BAC_1,D,Grand Lomé,public,F,2023,Psychologie,S|R|I,0.534,10.17,8.74,10.23,1,0.499,0.891,0.732,0.730,0
8f77e00bac6a217e,BAC_1,D,Plateaux Est,public,F,2024,Génie Électrique,S|R|I,0.570,9.77,8.7,8.46,1,0.536,0.172,0.667,0.374,0
6340af4b84f2b46b,BAC_1,D,Maritime,public,F,2023,Gestion des Entreprises,S|R|I,0.545,12.08,10.01,10.6,1,0.654,0.542,0.678,0.602,1
8a14c5e5ef453ed8,BAC_1,D,Grand Lomé,privé,F,2023,Histoire,S|R|I,0.499,7.93,7.23,6.31,1,0.658,0.819,0.681,0.742,0
faaa47f8372a70cf,BAC_1,A,Grand Lomé,public,M,2024,Sciences de l'Éducation,S|R|I,0.508,9.31,9.63,8.13,-1,0.627,0.630,0.525,0.613,1
56cea819b2df3768,BAC_1,D,Centrale,public,M,2023,Agronomie,S|R|I,0.478,11.3,9.32,10.32,1,0.597,0.569,0.469,0.564,0
f5f8fb63370cb833,BAC_1,A,Maritime,public,M,2023,STAPS (Activités Physiques et Sportives),S|R|I,0.645,9.19,7.9,9.33,1,0.739,0.808,0.501,0.737,1
494d7a79e1e8929c,BAC_1,A,Grand Lomé,public,M,2024,STAPS (Activités Physiques et Sportives),S|R|I,0.441,10.23,10.55,8.74,-1,0.648,0.528,0.479,0.563,0
7086e4e3a271a374,BAC_1,D,Kara,public,M,2023,Informatique,S|R|I,0.544,9.37,8.59,8.62,1,0.523,0.537,0.482,0.524,1
c20dbf549ddfeb19,BAC_1,A,Centrale,public,M,2023,Droit,S|R|I,0.598,13.18,12.08,12.89,1,0.690,0.538,0.371,0.566,1
78304908b2ae3edc,BAC_1,A,Grand Lomé,public,F,2023,Droit,S|R|I,0.511,10.82,10.96,8.56,-1,0.639,0.917,0.484,0.754,1
e5b84eee7c57d737,BAC_1,D,Centrale,public,F,2023,Sciences Infirmières,S|R|I,0.604,9.6,8.96,7.88,1,0.534,0.867,0.349,0.673,0
89a5e6cc88b80ce3,BAC_1,A,Grand Lomé,public,M,2024,Géographie,S|R|I,0.447,9.43,8.76,8.1,1,0.606,0.625,0.923,0.663,0
8854a4f0ee07e3d0,BAC_1,D,Plateaux Est,public,F,2024,Psychologie,S|R|I,0.517,9.96,11.96,8.97,-1,0.561,0.265,0.171,0.355,0
0ff2f8bfdec96f55,BAC_1,D,Plateaux Est,public,M,2024,Sciences de l'Éducation,S|R|I,0.586,9.21,8.78,9.58,1,0.554,0.181,0.658,0.383,0
22ae8918b2653b6e,BAC_1,A,Grand Lomé,privé,F,2023,Droit,S|R|I,0.471,12.33,13.8,11.59,-1,0.461,0.990,0.431,0.721,1
1ecc2d699dddc13c,BAC_1,A,Grand Lomé,public,F,2023,Anglais,S|R|I,0.586,10.28,9.64,11.05,1,0.547,0.896,0.640,0.735,1
311ddda9bea409c8,BAC_1,D,Plateaux Est,public,M,2023,Pharmacie,S|R|I,0.455,13.73,13.69,14.35,1,0.343,0.695,0.328,0.516,0
e09610421a93f329,BAC_1,A,Grand Lomé,public,F,2023,Sciences de l'Éducation,S|R|I,0.468,11.06,10.96,11.1,1,0.386,0.611,0.204,0.471,1
f1693c20aa6d0d1a,BAC_1,A,Maritime,privé,F,2023,Géographie,S|R|I,0.612,6.18,5.73,5.76,1,0.404,0.990,0.845,0.763,1
22e3af952b61e05b,BAC_1,D,Plateaux Est,public,M,2024,Gestion des Entreprises,S|R|I,0.632,7.1,5.19,6.88,1,0.620,0.427,0.744,0.542,0
baf337cfe57ba8dc,BAC_1,A,Savanes,public,M,2023,Histoire,S|R|I,0.520,13.62,13.38,15.11,1,0.653,0.990,0.643,0.820,1
7cdbedf219d7abfd,BAC_1,A,Plateaux Est,privé,M,2024,Enseignement Primaire,S|R|I,0.428,9.86,9.77,10.07,1,0.301,0.467,0.423,0.402,1
a03c3546703d5aa8,BAC_1,A,Plateaux Ouest,public,F,2024,Anglais,S|R|I,0.547,11.82,12.13,11.75,-1,0.654,0.430,0.342,0.495,1
cb9467230452c673,BAC_1,A,Maritime,public,M,2024,Lettres Modernes,S|R|I,0.422,10.36,10.24,8.54,1,0.409,0.663,0.373,0.531,0
409cbed525e8c95b,BAC_1,A,Kara,privé,F,2023,Lettres Modernes,S|R|I,0.466,11.33,11.06,11.59,1,0.560,0.916,0.462,0.723,0
c2d0887a75b92cf2,BAC_1,D,Grand Lomé,privé,F,2023,Informatique,S|R|I,0.546,9.33,8.41,8.66,1,0.457,0.919,0.716,0.727,0
ef9930687c7977e4,BAC_1,D,Centrale,public,M,2024,Médecine,S|R|I,0.543,14.17,13.02,13.85,1,0.591,0.425,0.522,0.498,1
e1a8112929f12506,BAC_1,D,Kara,public,F,2023,Sociologie,S|R|I,0.583,10.92,9.65,10.6,1,0.676,0.662,0.453,0.636,1
cbb93656821d22f7,BAC_1,A,Plateaux Ouest,public,M,2023,Géographie,S|R|I,0.547,10.89,10.12,11.75,1,0.634,0.737,0.402,0.651,0
564ad09dd9e43296,BAC_1,A,Plateaux Est,public,M,2024,Psychologie,S|R|I,0.518,10.06,9.14,9.85,1,0.377,0.428,0.163,0.370,1
bfc723a9d4219a24,BAC_1,A,Grand Lomé,public,F,2024,Sociologie,S|R|I,0.489,12.0,12.9,10.83,-1,0.418,0.619,0.332,0.505,1
df5c82bfb780da08,BAC_1,D,Plateaux Ouest,public,F,2023,Gestion des Entreprises,S|R|I,0.539,14.05,14.34,13.9,-1,0.537,0.614,0.645,0.592,1
64b4eb95a112a8ed,BAC_1,A,Plateaux Ouest,public,M,2023,Sociologie,S|R|I,0.445,11.95,11.84,11.41,1,0.379,0.860,0.546,0.645,1
659180b17290b2ac,BAC_1,A,Maritime,public,F,2024,Psychologie,S|R|I,0.521,9.64,10.39,8.4,-1,0.444,0.271,0.581,0.378,1
be4c36833ae3cdec,BAC_1,A,Centrale,public,F,2024,Sciences de l'Éducation,S|R|I,0.418,9.23,8.45,7.71,1,0.366,0.370,0.740,0.424,1
9f6b7ae5481ea37a,BAC_1,G3,Grand Lomé,public,M,2024,Gestion des Entreprises,S|R|I,0.493,10.64,9.8,10.36,1,0.488,0.471,0.672,0.507,0
781fce114d947e56,BAC_1,D,Plateaux Ouest,public,M,2024,Enseignement Primaire,S|R|I,0.571,8.83,8.54,7.29,1,0.664,0.235,0.745,0.462,0
fa4342afbf72f408,BAC_1,A,Grand Lomé,public,M,2023,Droit,S|R|I,0.619,9.75,10.32,9.66,-1,0.718,0.946,0.554,0.808,1
8b5941fd5cadc37f,BAC_1,A,Grand Lomé,public,M,2023,Lettres Modernes,S|R|I,0.446,10.9,10.9,9.5,1,0.342,0.761,0.641,0.596,1
645048e56c03600d,BAC_1,D,Centrale,privé,F,2023,Gestion des Entreprises,S|R|I,0.611,10.15,10.5,9.69,-1,0.517,0.843,0.459,0.671,1
a6b33d1a4cc573b5,BAC_1,D,Grand Lomé,privé,M,2024,Sciences Infirmières,S|R|I,0.563,12.44,12.59,12.07,-1,0.683,0.629,0.538,0.634,0
55e41ee502b791c3,BAC_1,A,Grand Lomé,public,F,2024,Lettres Modernes,S|R|I,0.394,11.36,10.8,10.48,1,0.388,0.594,0.916,0.570,0
97a7d540840dfd4f,BAC_1,F1,Plateaux Est,public,M,2024,Génie Électrique,S|R|I,0.482,9.77,10.31,8.87,-1,0.278,0.862,0.494,0.603,1
c47c417480c3d96d,BAC_1,A,Grand Lomé,public,M,2023,Anglais,S|R|I,0.513,9.43,8.28,9.87,1,0.545,0.968,0.328,0.724,0
40fea238bee39d56,BAC_1,D,Grand Lomé,public,F,2023,Finance et Comptabilité,S|R|I,0.582,8.54,8.02,7.86,1,0.526,0.955,0.439,0.727,1
b567bfc40e4226df,BAC_1,A,Grand Lomé,public,F,2024,Droit,S|R|I,0.529,7.71,8.28,7.15,-1,0.473,0.664,0.612,0.589,0
a7f22fd015e50abc,BAC_1,D,Centrale,public,M,2023,Enseignement Primaire,S|R|I,0.537,11.79,12.38,9.41,-1,0.617,0.896,0.482,0.736,0
eecc5cbab348d0b8,BAC_1,D,Maritime,public,F,2024,Gestion des Entreprises,S|R|I,0.561,11.83,11.13,12.25,1,0.428,0.426,0.313,0.410,0
b3043324ae8e6234,BAC_1,D,Plateaux Est,public,F,2023,Médecine,S|R|I,0.750,11.71,10.38,12.13,1,0.677,0.851,0.685,0.765,1
305ddc8d137b964a,BAC_1,D,Maritime,privé,F,2023,Sciences Infirmières,S|R|I,0.617,10.56,10.31,9.43,1,0.601,0.644,0.512,0.610,0
db3dc9d960da4a92,BAC_1,A,Savanes,public,F,2023,Lettres Modernes,S|R|I,0.396,10.89,10.16,9.39,1,0.272,0.961,0.475,0.647,1
1156f4834a4265f3,BAC_1,D,Plateaux Ouest,public,F,2023,Informatique,S|R|I,0.499,13.71,13.8,12.25,-1,0.706,0.609,0.585,0.640,1
13e19c6b08b59174,BAC_1,D,Grand Lomé,public,M,2024,Génie Électrique,S|R|I,0.610,8.36,8.19,8.51,1,0.540,0.379,0.440,0.445,0
b5680581a4661b22,BAC_1,D,Maritime,public,M,2024,Géographie,S|R|I,0.470,10.71,8.75,9.89,1,0.658,0.604,0.483,0.605,1
8ac94604e6d9cfde,BAC_1,D,Kara,privé,F,2023,Sociologie,S|R|I,0.468,13.76,13.66,13.26,1,0.642,0.990,0.491,0.793,1
f2a1cff1d1f45554,BAC_1,D,Grand Lomé,public,F,2024,Génie Informatique,S|R|I,0.548,9.34,9.36,9.67,-1,0.590,0.607,0.525,0.589,1
2fc90da7b4831194,BAC_1,D,Kara,public,F,2023,Physique-Chimie,S|R|I,0.454,9.86,8.89,10.33,1,0.506,0.637,0.411,0.557,0
a4fd418895be67dd,BAC_1,A,Centrale,privé,M,2024,Arts Plastiques,S|R|I,0.500,11.19,10.34,11.29,1,0.616,0.379,0.340,0.456,1
d03abd11d115ad4f,BAC_1,A,Grand Lomé,public,M,2024,Droit,S|R|I,0.477,10.24,10.65,11.24,-1,0.567,0.500,0.568,0.534,0
4a53478ffa02a64f,BAC_1,D,Kara,public,F,2024,Sciences Environnementales,S|R|I,0.481,6.44,5.33,3.22,1,0.436,0.504,0.191,0.433,0
3ab612c12d9ff120,BAC_1,D,Grand Lomé,public,F,2024,Sociologie,S|R|I,0.475,10.3,9.54,8.67,1,0.454,0.597,0.361,0.512,0
93124bc50e22680b,BAC_1,A,Grand Lomé,public,M,2023,Droit,S|R|I,0.487,8.29,6.98,8.16,1,0.443,0.860,0.529,0.664,1
9010ffa22644fea8,BAC_1,A,Grand Lomé,public,M,2024,Anglais,S|R|I,0.552,10.61,11.2,11.47,-1,0.509,0.479,0.673,0.519,0
257998d0f060bbbc,BAC_1,D,Plateaux Ouest,public,M,2023,Sciences Infirmières,S|R|I,0.516,14.91,15.1,14.09,-1,0.654,0.775,0.240,0.653,0
d508f8df576fe933,BAC_1,A,Savanes,public,M,2023,Droit,S|R|I,0.508,11.15,10.01,11.89,1,0.529,0.663,0.228,0.551,1
739406ef8078fc4c,BAC_1,G1,Plateaux Est,public,F,2023,Économie,S|R|I,0.534,8.08,7.46,7.32,1,0.609,0.916,0.881,0.803,0
f46d1dd3faab279f,BAC_1,A,Centrale,public,F,2024,Lettres Modernes,S|R|I,0.415,8.39,8.01,8.0,1,0.396,0.258,0.511,0.344,0
16653fb6880db905,BAC_1,A,Plateaux Est,public,M,2023,Lettres Modernes,S|R|I,0.550,12.99,12.71,13.14,1,0.499,0.682,0.348,0.568,1
4463d7f3e544e22f,BAC_1,A,Savanes,public,F,2024,Sciences Politiques,S|R|I,0.592,11.18,10.97,9.45,1,0.533,0.607,0.754,0.603,0
08c851d0df7cde37,BAC_1,D,Grand Lomé,public,F,2024,Sciences de l'Éducation,S|R|I,0.509,13.01,13.58,11.88,-1,0.489,0.733,0.626,0.632,1
83c73543e10ec671,BAC_1,A,Grand Lomé,public,F,2024,Anglais,S|R|I,0.556,9.5,9.75,7.85,-1,0.605,0.539,0.756,0.595,1
da59514a61e62396,BAC_1,A,Plateaux Est,public,F,2023,Sciences de l'Éducation,S|R|I,0.609,10.77,10.79,10.48,-1,0.570,0.990,0.343,0.746,0
34b095b85a1b0071,BAC_1,D,Plateaux Ouest,public,F,2023,Gestion des Entreprises,S|R|I,0.520,8.51,8.16,8.28,1,0.573,0.616,0.689,0.612,0
792aab1750e2f6ea,BAC_1,A,Centrale,public,F,2023,Lettres Modernes,S|R|I,0.410,8.73,7.71,6.9,1,0.334,0.719,0.295,0.521,0
19b9e036b021644c,BAC_1,A,Centrale,public,M,2024,Communication et Journalisme,S|R|I,0.529,9.74,8.63,8.57,1,0.483,0.439,0.464,0.458,0
b24b0e47adf5e9ee,BAC_1,E,Grand Lomé,public,F,2023,Génie Informatique,S|R|I,0.573,12.16,11.21,10.69,1,0.460,0.990,0.717,0.763,0
931f55051434d445,BAC_1,D,Plateaux Ouest,public,M,2024,Génie Mécanique,S|R|I,0.520,8.59,8.46,8.64,1,0.519,0.230,0.495,0.371,0
9f95f7e20c234f0a,BAC_1,A,Plateaux Ouest,privé,F,2023,STAPS (Activités Physiques et Sportives),S|R|I,0.544,13.42,13.91,13.36,-1,0.537,0.990,0.289,0.726,1
0845a546eb67fb78,BAC_1,D,Grand Lomé,public,M,2023,Sciences de l'Éducation,S|R|I,0.518,12.91,13.18,12.25,-1,0.553,0.916,0.408,0.713,1
5e91e3c5011072dd,BAC_1,D,Maritime,public,F,2023,Génie Mécanique,S|R|I,0.486,7.48,7.15,8.1,1,0.519,0.899,0.383,0.689,1
364327fcc0b341dc,BAC_1,D,Savanes,privé,F,2023,Enseignement Primaire,S|R|I,0.432,9.04,9.5,9.81,-1,0.290,0.990,0.673,0.697,0
eacab102cdb7b441,BAC_1,D,Kara,privé,F,2024,Informatique,S|R|I,0.631,8.31,8.87,7.84,-1,0.602,0.338,0.244,0.416,1
482419313efb0299,BAC_1,G3,Centrale,public,F,2023,Finance et Comptabilité,S|R|I,0.577,13.4,14.66,12.02,-1,0.482,0.577,0.469,0.527,1
7a0ec9203d3a6236,BAC_1,D,Grand Lomé,public,M,2023,Sciences Environnementales,S|R|I,0.570,14.42,14.71,13.92,-1,0.525,0.836,0.352,0.655,1
f0d39972714e49e1,BAC_1,A,Centrale,public,F,2024,Communication et Journalisme,S|R|I,0.503,12.53,11.69,11.58,1,0.497,0.266,0.531,0.387,0
be3a6700b8726e94,BAC_1,A,Plateaux Est,privé,F,2023,Sciences Politiques,S|R|I,0.572,10.73,11.22,9.93,-1,0.709,0.990,0.792,0.862,0
c7f71c2bada42c11,BAC_1,D,Maritime,public,M,2023,Enseignement Primaire,S|R|I,0.449,9.07,8.83,8.97,1,0.403,0.965,0.279,0.666,0
62c8dd33bb2c1167,BAC_1,D,Plateaux Ouest,public,M,2024,Finance et Comptabilité,S|R|I,0.632,7.49,6.85,6.87,1,0.595,0.144,0.362,0.335,0
9886fd646be57485,BAC_1,D,Kara,public,F,2024,Informatique,S|R|I,0.457,10.16,10.52,10.06,-1,0.324,0.455,0.568,0.426,0
bbb167a03cd20fcb,BAC_1,A,Maritime,privé,F,2023,Histoire,S|R|I,0.503,12.56,11.93,11.78,1,0.506,0.990,0.440,0.738,1
c525ee8ad1a8e9ed,BAC_1,E,Centrale,public,F,2023,Mathématiques Appliquées,S|R|I,0.600,11.24,10.4,9.16,1,0.562,0.854,0.397,0.683,0
be3616c1d838b471,BAC_1,D,Grand Lomé,public,F,2023,Sciences Infirmières,S|R|I,0.623,10.24,10.27,9.29,-1,0.588,0.940,0.592,0.765,0
a6e77ea2324c0f1f,BAC_1,G3,Maritime,public,F,2024,Sciences Infirmières,S|R|I,0.498,12.86,12.29,11.99,1,0.526,0.556,0.687,0.565,0
06986ad802e0fe1b,BAC_1,D,Maritime,public,M,2023,Sciences Infirmières,S|R|I,0.457,11.81,12.31,9.31,-1,0.401,0.920,0.708,0.707,0
61592b475b1475b3,BAC_1,G2,Kara,public,F,2024,Gestion des Entreprises,S|R|I,0.570,6.64,5.57,6.26,1,0.773,0.598,0.506,0.646,0
5bcd03dd51a68c01,BAC_1,A,Maritime,public,F,2024,Droit,S|R|I,0.492,10.32,9.81,9.95,1,0.467,0.490,0.499,0.483,0
ee1dbe55085c71a0,BAC_1,A,Maritime,public,F,2024,Enseignement Primaire,S|R|I,0.441,9.62,9.02,8.69,1,0.427,0.471,0.361,0.439,0
499d9388df735188,BAC_1,D,Kara,public,F,2024,Médecine,S|R|I,0.651,11.63,9.9,10.76,1,0.527,0.532,0.738,0.561,0
bfc93821354a441c,BAC_1,D,Savanes,public,F,2023,Sociologie,S|R|I,0.369,11.53,10.76,11.42,1,0.271,0.871,0.749,0.643,1
b574cd93d7f423c4,BAC_1,A,Grand Lomé,public,F,2024,Anglais,S|R|I,0.512,10.55,10.32,9.84,1,0.454,0.514,0.417,0.478,1
2310358a55a1cba4,BAC_1,D,Grand Lomé,privé,M,2024,Informatique,S|R|I,0.627,9.65,8.85,9.84,1,0.681,0.488,0.360,0.537,1
0d2c3054ce5774c1,BAC_1,A,Centrale,public,M,2024,Communication et Journalisme,S|R|I,0.450,9.75,10.36,9.09,-1,0.280,0.133,0.185,0.192,1
41bee7e85b19eb56,BAC_1,A,Plateaux Est,public,F,2024,Sciences Politiques,S|R|I,0.551,8.98,9.65,8.08,-1,0.746,0.217,0.461,0.438,0
e6ccd1a12a0d1845,BAC_1,D,Kara,public,F,2024,Sociologie,S|R|I,0.451,9.61,9.13,9.11,1,0.480,0.524,0.266,0.470,0
239884db53eed0c0,BAC_1,D,Savanes,public,F,2024,Informatique,S|R|I,0.483,8.18,8.4,7.91,-1,0.464,0.152,0.515,0.316,0
2e0463d9a68e563b,BAC_1,D,Maritime,public,M,2023,Psychologie,S|R|I,0.548,9.94,9.86,10.66,1,0.395,0.833,0.554,0.638,0
4aafdb1ef6c18c7b,BAC_1,D,Grand Lomé,privé,F,2024,Sociologie,S|R|I,0.485,11.06,11.52,9.48,-1,0.518,0.404,0.436,0.449,0
5671896a2e49820e,BAC_1,D,Centrale,public,M,2023,Génie Électrique,S|R|I,0.504,11.15,9.93,12.06,1,0.627,0.547,0.289,0.536,0
9d40a885645a7362,BAC_1,D,Plateaux Est,public,F,2023,Géographie,S|R|I,0.469,6.94,6.75,5.28,1,0.531,0.725,0.394,0.607,1
dd753bfaed940f98,BAC_1,D,Centrale,privé,M,2024,Biologie,S|R|I,0.478,7.12,6.89,6.59,1,0.690,0.475,0.100,0.494,1
bafd207e0171d384,BAC_1,A,Plateaux Ouest,public,M,2023,Sciences Politiques,S|R|I,0.525,10.27,10.28,10.11,-1,0.494,0.792,0.390,0.627,0
d9e6684bd6c3b2d3,BAC_1,A,Savanes,privé,M,2023,Sciences de l'Éducation,S|R|I,0.478,9.25,9.03,8.31,1,0.613,0.990,0.574,0.795,0
b9b510fc488136ab,BAC_1,D,Grand Lomé,public,F,2024,Finance et Comptabilité,S|R|I,0.524,12.33,12.03,12.51,1,0.715,0.548,0.521,0.602,1
673777a843252b27,BAC_1,A,Maritime,public,F,2024,Lettres Modernes,S|R|I,0.490,11.83,12.28,12.27,-1,0.343,0.591,0.429,0.480,0
fc7a8e92911a86a8,BAC_1,A,Plateaux Ouest,privé,M,2024,Psychologie,S|R|I,0.481,7.88,7.53,6.58,1,0.389,0.683,0.243,0.514,0
66db786a3213d966,BAC_1,D,Grand Lomé,privé,F,2024,Psychologie,S|R|I,0.542,8.7,8.61,8.18,1,0.578,0.746,0.303,0.621,0
cd3ee0e142fde429,BAC_1,D,Maritime,public,F,2023,Biologie,S|R|I,0.546,12.83,11.76,10.65,1,0.746,0.821,0.704,0.777,1
e3c3da9cb4e92f75,BAC_1,A,Grand Lomé,public,M,2024,Sociologie,S|R|I,0.383,6.82,5.44,5.63,1,0.459,0.182,0.499,0.326,0
7ad936c6359f3061,BAC_1,A,Grand Lomé,privé,M,2023,STAPS (Activités Physiques et Sportives),S|R|I,0.688,10.5,10.2,10.22,1,0.714,0.990,0.472,0.816,0
14bf1216f4a8704e,BAC_1,F1,Grand Lomé,public,F,2024,Génie Mécanique,S|R|I,0.487,13.11,13.13,12.92,-1,0.502,0.912,0.672,0.733,1
3ef2dc71e3e57c0b,BAC_1,A,Plateaux Est,privé,M,2023,Psychologie,S|R|I,0.507,7.69,8.66,8.33,-1,0.476,0.850,0.560,0.675,0
4d47b0d72934995e,BAC_1,D,Plateaux Est,public,M,2023,Sciences Forestières,S|R|I,0.446,11.18,9.98,10.43,1,0.514,0.672,0.883,0.649,1
25443c977c62a6b4,BAC_1,A,Grand Lomé,public,F,2024,Lettres Modernes,S|R|I,0.395,9.08,7.78,8.59,1,0.384,0.500,0.617,0.477,1
2a8a56c7d2f605b2,BAC_1,D,Grand Lomé,public,M,2023,Tourisme et Hôtellerie,S|R|I,0.409,9.51,9.29,9.08,1,0.335,0.833,0.517,0.611,1
2fc261f3fe2997ce,BAC_1,F3,Plateaux Est,public,M,2023,Génie Mécanique,S|R|I,0.629,8.64,9.07,6.88,-1,0.568,0.893,0.329,0.695,0
00446125489c7e47,BAC_1,A,Maritime,public,F,2023,Droit,S|R|I,0.569,8.53,8.84,8.26,-1,0.649,0.789,0.614,0.714,0
5e7226d1879ec302,BAC_1,G1,Grand Lomé,public,M,2023,Économie,S|R|I,0.633,13.53,13.03,12.05,1,0.653,0.775,0.496,0.690,1
4f34b7b49a71b9e6,BAC_1,D,Maritime,public,F,2024,Génie Informatique,S|R|I,0.477,6.62,5.49,4.75,1,0.507,0.166,0.337,0.311,0
87d09414e588e7ee,BAC_1,D,Maritime,privé,M,2023,Physique-Chimie,S|R|I,0.654,9.76,9.31,9.66,1,0.852,0.990,0.571,0.879,0
f7a84a6b80c6ebd9,BAC_1,A,Grand Lomé,public,M,2023,Droit,S|R|I,0.607,13.63,13.61,12.5,1,0.636,0.837,0.345,0.693,1
45d8667f504e21dc,BAC_1,D,Maritime,public,M,2024,Physique-Chimie,S|R|I,0.581,7.6,8.39,7.29,-1,0.303,0.322,0.694,0.371,0
a206401e5ccf62a5,BAC_1,A,Maritime,privé,F,2024,Droit,S|R|I,0.545,7.92,8.21,6.52,-1,0.499,0.365,0.791,0.476,0
3e250b5256901a0a,BAC_1,A,Plateaux Ouest,public,F,2023,STAPS (Activités Physiques et Sportives),S|R|I,0.536,8.67,9.08,7.22,-1,0.495,0.815,0.791,0.699,0
5555e8dcaf128695,BAC_1,F1,Savanes,public,M,2024,Génie Civil,S|R|I,0.568,8.28,9.08,7.86,-1,0.597,0.736,0.372,0.633,1
f2071d75a7ae2a3c,BAC_1,A,Grand Lomé,public,F,2023,Communication et Journalisme,S|R|I,0.418,7.83,6.74,6.96,1,0.175,0.773,0.493,0.522,1
f060aa50b3d2ff68,BAC_1,A,Grand Lomé,public,F,2023,Psychologie,S|R|I,0.393,10.6,9.54,8.6,1,0.403,0.758,0.348,0.572,1
e904082f624c5357,BAC_1,D,Grand Lomé,public,F,2024,Gestion des Entreprises,S|R|I,0.501,8.49,7.77,7.51,1,0.538,0.319,0.643,0.444,0
1e458429d0f9526d,BAC_1,D,Plateaux Est,public,F,2023,Gestion des Entreprises,S|R|I,0.534,8.72,8.84,7.18,-1,0.578,0.629,0.623,0.610,0
ae9027b6ca43398d,BAC_1,A,Plateaux Ouest,public,M,2024,Sciences Politiques,S|R|I,0.429,9.57,9.39,10.0,1,0.448,0.395,0.153,0.377,1
a73e7f3bc216aa06,BAC_1,A,Grand Lomé,privé,M,2024,Droit,S|R|I,0.646,10.04,9.07,9.66,1,0.402,0.925,0.312,0.650,1
ca42bb6939dc6609,BAC_1,A,Plateaux Ouest,public,M,2024,Anglais,S|R|I,0.363,12.2,11.7,11.72,1,0.421,0.501,0.555,0.481,1
d4e80e3a7898549d,BAC_1,D,Grand Lomé,public,F,2023,Gestion des Entreprises,S|R|I,0.490,8.47,8.04,7.58,1,0.520,0.582,0.312,0.520,0
de47358e77cb873a,BAC_1,D,Maritime,public,M,2023,Informatique,S|R|I,0.515,8.3,8.56,7.13,-1,0.477,0.789,0.332,0.611,0
f1ffe4dde6e83eb6,BAC_1,D,Grand Lomé,public,M,2023,Sciences Forestières,S|R|I,0.519,11.19,9.64,11.61,1,0.454,0.873,0.454,0.664,0
1ec9b3bf6794604a,BAC_1,A,Grand Lomé,public,M,2023,STAPS (Activités Physiques et Sportives),S|R|I,0.592,14.13,14.55,13.21,-1,0.432,0.890,0.242,0.632,1
3623b04aab56e472,BAC_1,A,Kara,public,M,2023,Lettres Modernes,S|R|I,0.398,13.39,13.71,12.95,-1,0.530,0.707,0.455,0.607,1
df5e18fc36f30afe,BAC_1,D,Plateaux Ouest,public,M,2024,Biologie,S|R|I,0.512,13.97,14.22,14.93,-1,0.450,0.368,0.107,0.358,0
3f2a785b0928c16c,BAC_1,B,Centrale,privé,M,2023,Communication et Journalisme,S|R|I,0.581,10.21,10.76,9.11,-1,0.593,0.808,0.314,0.659,1
aedb24e52a9512e1,BAC_1,G3,Maritime,public,M,2023,Gestion des Entreprises,S|R|I,0.544,9.44,9.89,8.37,-1,0.594,0.554,0.596,0.574,0
98662b9c3ad4e418,BAC_1,A,Maritime,public,F,2024,Psychologie,S|R|I,0.550,11.53,11.95,10.8,-1,0.463,0.621,0.416,0.535,1
1e556a1eaba27a14,BAC_1,D,Maritime,public,F,2024,Odontologie,S|R|I,0.505,9.3,7.74,8.26,1,0.218,0.353,0.524,0.331,0
fcf198a2d6548d94,BAC_1,D,Savanes,privé,F,2024,STAPS (Activités Physiques et Sportives),S|R|I,0.473,13.06,12.57,13.31,1,0.523,0.746,0.577,0.643,0
a484dc93a7729f35,BAC_1,C,Plateaux Est,public,M,2023,Biologie,S|R|I,0.484,12.18,11.46,12.05,1,0.455,0.990,0.705,0.760,1
63def43e51bf6e8d,BAC_1,D,Plateaux Ouest,privé,F,2024,Psychologie,S|R|I,0.469,9.56,9.73,10.73,-1,0.569,0.574,0.355,0.539,0
e3ea346754bf569f,BAC_1,B,Kara,privé,M,2024,Économie,S|R|I,0.574,12.01,11.64,12.8,1,0.564,0.900,0.314,0.695,0
31ae0ddb0a075ae9,BAC_1,D,Plateaux Est,public,F,2024,Agronomie,S|R|I,0.470,10.52,10.27,10.06,1,0.306,0.171,0.251,0.230,1
0da7ba73e3fad2cf,BAC_1,D,Savanes,privé,M,2024,Agronomie,S|R|I,0.444,10.98,10.87,10.37,1,0.374,0.491,0.656,0.475,1
84ab1a7494b08d1b,BAC_1,A,Grand Lomé,public,M,2024,Tourisme et Hôtellerie,S|R|I,0.509,7.83,7.85,9.09,-1,0.627,0.502,0.414,0.532,1
8007c8e341d82eda,BAC_1,A,Grand Lomé,public,F,2023,Droit,S|R|I,0.562,11.81,12.13,11.31,-1,0.521,0.926,0.418,0.708,1
7fbe43064304d642,BAC_1,G2,Grand Lomé,privé,F,2023,Économie,S|R|I,0.597,10.8,11.49,10.78,-1,0.639,0.564,0.541,0.587,0
2f2ce5778c04d1af,BAC_1,A,Centrale,public,F,2023,Lettres Modernes,S|R|I,0.526,11.17,9.87,11.03,1,0.634,0.621,0.582,0.619,0
