riasec_R,riasec_I,riasec_A,riasec_S,riasec_E,riasec_C,notes_n2,notes_n1,notes_actuelle,tendance_notes,moyenne_generale,score_60_40,match_riasec,ecart_notes_seuil,nb_consultations,en_favori,score_similarite_recherche,domaine_declare_match_filiere,constance_ambition,nb_echanges_domaine,serie,filiere_choisie,niveau_actuel,region,ordre,sexe,annee_session,statut
1,1,0,1,0,0,13.94,12.95,13.79,1,13.79,0.6946,0.673,0.3789999999999999,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Grand Lomé,public,M,2023,ADMIS
1,1,0,1,0,0,8.39,10.03,9.86,-1,9.86,0.634,0.46,-0.014000000000000058,0,0,0.0,0.5,0.5,0,A,Communication et Journalisme,BAC_1,Centrale,public,M,2023,ADMIS
1,1,0,1,0,0,8.5,10.47,9.33,-1,9.33,0.6566000000000001,0.617,-0.06699999999999999,0,0,0.0,0.5,0.5,0,D,Informatique,BAC_1,Maritime,public,F,2023,ADMIS
1,1,0,1,0,0,8.92,8.89,9.52,1,9.52,0.4652,0.542,-0.04800000000000004,0,0,0.0,0.5,0.5,0,A,Histoire,BAC_1,Kara,public,F,2024,REORIENTE
1,1,0,1,0,0,7.79,9.02,8.57,-1,8.57,0.5882000000000001,0.443,-0.14299999999999996,0,0,0.0,0.5,0.5,0,A,Psychologie,BAC_1,Savanes,privé,M,2024,REORIENTE
1,1,0,1,0,0,11.43,13.64,13.76,1,13.76,0.6204,0.639,0.376,0,0,0.0,0.5,0.5,0,A,Tourisme et Hôtellerie,BAC_1,Kara,public,M,2024,REORIENTE
1,1,0,1,0,0,9.05,8.65,8.49,-1,8.49,0.866,0.68,-0.15099999999999997,0,0,0.0,0.5,0.5,0,D,Informatique,BAC_1,Grand Lomé,public,F,2023,ADMIS
1,1,0,1,0,0,9.78,8.24,9.04,1,9.04,0.6304,0.715,-0.09600000000000009,0,0,0.0,0.5,0.5,0,D,Agronomie,BAC_1,Grand Lomé,public,F,2024,REORIENTE
1,1,0,1,0,0,12.15,11.37,12.14,1,12.14,0.5136000000000001,0.48,0.21400000000000005,0,0,0.0,0.5,0.5,0,A,Anglais,BAC_1,Maritime,public,F,2024,ADMIS
1,1,0,1,0,0,6.86,8.42,8.66,1,8.66,0.4626,0.447,-0.13399999999999998,0,0,0.0,0.5,0.5,0,D,Biologie,BAC_1,Kara,public,M,2024,REORIENTE
1,1,0,1,0,0,6.27,5.19,5.73,1,5.73,0.8164,0.556,-0.42699999999999994,0,0,0.0,0.5,0.5,0,A,Sciences de l'Éducation,BAC_1,Plateaux Ouest,privé,M,2023,ADMIS
1,1,0,1,0,0,5.65,7.44,7.81,1,7.81,0.7155999999999999,0.487,-0.21900000000000003,0,0,0.0,0.5,0.5,0,G2,Gestion des Entreprises,BAC_1,Plateaux Ouest,privé,F,2023,REORIENTE
1,1,0,1,0,0,10.19,10.69,10.53,-1,10.53,0.566,0.488,0.052999999999999936,0,0,0.0,0.5,0.5,0,B,Sciences de l'Éducation,BAC_1,Centrale,public,M,2023,REORIENTE
1,1,0,1,0,0,11.57,12.61,12.67,1,12.67,0.536,0.584,0.267,0,0,0.0,0.5,0.5,0,D,Sciences Infirmières,BAC_1,Kara,public,M,2024,ADMIS
1,1,0,1,0,0,8.76,8.19,8.37,1,8.37,0.4434,0.468,-0.1630000000000001,0,0,0.0,0.5,0.5,0,D,Sciences Environnementales,BAC_1,Maritime,public,F,2024,ADMIS
1,1,0,1,0,0,9.78,11.28,12.17,1,12.17,0.5306000000000001,0.527,0.217,0,0,0.0,0.5,0.5,0,A,Tourisme et Hôtellerie,BAC_1,Maritime,public,M,2024,ADMIS
1,1,0,1,0,0,8.93,10.55,10.71,1,10.71,0.7198,0.895,0.07100000000000009,0,0,0.0,0.5,0.5,0,D,Sciences de l'Éducation,BAC_1,Centrale,public,M,2023,REORIENTE
1,1,0,1,0,0,8.05,7.73,8.92,1,8.92,0.5556,0.309,-0.10800000000000001,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Grand Lomé,public,M,2023,REORIENTE
1,1,0,1,0,0,7.67,8.01,8.71,1,8.71,0.8396,0.614,-0.12899999999999992,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Maritime,privé,F,2023,REORIENTE
1,1,0,1,0,0,12.09,11.41,11.86,1,11.86,0.3316,0.496,0.18599999999999994,0,0,0.0,0.5,0.5,0,D,Biologie,BAC_1,Plateaux Est,public,F,2024,REORIENTE
1,1,0,1,0,0,10.49,8.93,10.24,1,10.24,0.5746,0.463,0.02400000000000002,0,0,0.0,0.5,0.5,0,D,Informatique,BAC_1,Plateaux Ouest,public,M,2023,REORIENTE
1,1,0,1,0,0,8.7,9.5,10.24,1,10.24,0.7465999999999999,0.644,0.02400000000000002,0,0,0.0,0.5,0.5,0,A,Anglais,BAC_1,Grand Lomé,privé,M,2024,REORIENTE
1,1,0,1,0,0,8.89,9.2,9.84,1,9.84,0.4404,0.468,-0.016000000000000014,0,0,0.0,0.5,0.5,0,A,Lettres Modernes,BAC_1,Grand Lomé,public,M,2024,REORIENTE
1,1,0,1,0,0,15.15,14.6,13.93,-1,13.93,0.6686,0.725,0.39299999999999996,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Centrale,public,F,2023,REORIENTE
1,1,0,1,0,0,13.75,12.13,11.3,-1,11.3,0.7658,0.641,0.13000000000000006,0,0,0.0,0.5,0.5,0,D,Géographie,BAC_1,Maritime,public,M,2023,ADMIS
1,1,0,1,0,0,10.76,11.04,11.18,1,11.18,0.5598,0.465,0.11799999999999997,0,0,0.0,0.5,0.5,0,D,Sciences Environnementales,BAC_1,Kara,public,F,2023,REORIENTE
1,1,0,1,0,0,10.02,10.78,10.61,-1,10.61,0.4824,0.639,0.06099999999999994,0,0,0.0,0.5,0.5,0,D,Odontologie,BAC_1,Savanes,public,F,2024,REORIENTE
1,1,0,1,0,0,11.56,11.96,11.93,-1,11.93,0.6359999999999999,0.243,0.19299999999999998,0,0,0.0,0.5,0.5,0,D,Sciences Forestières,BAC_1,Grand Lomé,public,M,2023,REORIENTE
1,1,0,1,0,0,8.74,8.47,10.07,1,10.07,0.6546000000000001,0.462,0.007000000000000029,0,0,0.0,0.5,0.5,0,D,Gestion des Entreprises,BAC_1,Kara,public,M,2023,ADMIS
1,1,0,1,0,0,10.06,12.18,12.61,1,12.61,0.7298,0.653,0.26099999999999995,0,0,0.0,0.5,0.5,0,C,Gestion des Entreprises,BAC_1,Grand Lomé,public,F,2023,REORIENTE
1,1,0,1,0,0,8.2,8.73,9.91,1,9.91,0.5898000000000001,0.789,-0.008999999999999985,0,0,0.0,0.5,0.5,0,G3,Gestion des Entreprises,BAC_1,Centrale,public,F,2023,ADMIS
1,1,0,1,0,0,10.49,11.19,11.34,1,11.34,0.5327999999999999,0.414,0.13399999999999998,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Centrale,privé,M,2023,REORIENTE
1,1,0,1,0,0,7.09,10.07,8.55,-1,8.55,0.4522,0.499,-0.14499999999999993,0,0,0.0,0.5,0.5,0,A,Enseignement Primaire,BAC_1,Savanes,public,M,2024,ADMIS
1,1,0,1,0,0,9.65,9.7,10.39,1,10.39,0.7857999999999999,0.532,0.039000000000000055,0,0,0.0,0.5,0.5,0,A,Sciences de l'Éducation,BAC_1,Grand Lomé,public,F,2023,ADMIS
1,1,0,1,0,0,9.7,8.73,9.98,1,9.98,0.7112,0.404,-0.0019999999999999575,0,0,0.0,0.5,0.5,0,D,Sciences de l'Éducation,BAC_1,Grand Lomé,public,F,2023,ADMIS
1,1,0,1,0,0,12.16,11.49,12.78,1,12.78,0.9272,0.833,0.2779999999999999,0,0,0.0,0.5,0.5,0,A,Histoire,BAC_1,Plateaux Est,privé,M,2023,ADMIS
1,1,0,1,0,0,12.86,12.18,11.73,-1,11.73,0.4516,0.298,0.17300000000000004,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Grand Lomé,public,M,2024,REORIENTE
1,1,0,1,0,0,13.87,12.91,13.09,1,13.09,0.5162,0.452,0.309,0,0,0.0,0.5,0.5,0,D,Génie Électrique,BAC_1,Plateaux Est,privé,M,2024,REORIENTE
1,1,0,1,0,0,9.57,9.85,8.9,-1,8.9,0.6416,0.611,-0.10999999999999996,0,0,0.0,0.5,0.5,0,D,Enseignement Primaire,BAC_1,Grand Lomé,public,F,2024,REORIENTE
1,1,0,1,0,0,12.22,10.94,12.14,1,12.14,0.7766,0.698,0.21400000000000005,0,0,0.0,0.5,0.5,0,A,Anglais,BAC_1,Plateaux Est,public,M,2023,REORIENTE
1,1,0,1,0,0,11.26,11.3,12.28,1,12.28,0.7378,0.577,0.22799999999999992,0,0,0.0,0.5,0.5,0,A,Sociologie,BAC_1,Maritime,privé,F,2023,REORIENTE
1,1,0,1,0,0,11.1,11.47,12.07,1,12.07,0.4394,0.293,0.20700000000000002,0,0,0.0,0.5,0.5,0,D,Géographie,BAC_1,Plateaux Ouest,public,F,2023,REORIENTE
1,1,0,1,0,0,7.33,8.07,8.24,1,8.24,0.5426,0.461,-0.176,0,0,0.0,0.5,0.5,0,A,Communication et Journalisme,BAC_1,Savanes,privé,M,2024,REORIENTE
1,1,0,1,0,0,9.31,9.28,9.82,1,9.82,0.36260000000000003,0.467,-0.01799999999999997,0,0,0.0,0.5,0.5,0,A,Communication et Journalisme,BAC_1,Centrale,public,M,2024,REORIENTE
1,1,0,1,0,0,7.54,8.13,7.88,-1,7.88,0.3378,0.519,-0.21200000000000002,0,0,0.0,0.5,0.5,0,A,Enseignement Primaire,BAC_1,Plateaux Ouest,public,F,2024,REORIENTE
1,1,0,1,0,0,9.17,9.67,10.1,1,10.1,0.449,0.623,0.009999999999999964,0,0,0.0,0.5,0.5,0,D,Psychologie,BAC_1,Maritime,privé,M,2024,REORIENTE
1,1,0,1,0,0,12.23,13.13,14.05,1,14.05,0.7086,0.537,0.4050000000000001,0,0,0.0,0.5,0.5,0,D,Pharmacie,BAC_1,Maritime,public,M,2023,REORIENTE
1,1,0,1,0,0,13.17,13.22,13.86,1,13.86,0.7966,0.553,0.38599999999999995,0,0,0.0,0.5,0.5,0,A,Sciences de l'Éducation,BAC_1,Plateaux Ouest,privé,M,2023,ADMIS
1,1,0,1,0,0,7.73,9.99,9.78,-1,9.78,0.6164000000000001,0.731,-0.022000000000000065,0,0,0.0,0.5,0.5,0,G2,Droit,BAC_1,Grand Lomé,public,F,2024,REORIENTE
1,1,0,1,0,0,7.4,8.6,8.44,-1,8.44,0.3464,0.716,-0.15600000000000006,0,0,0.0,0.5,0.5,0,D,Informatique,BAC_1,Centrale,public,F,2024,ADMIS
1,1,0,1,0,0,9.91,9.62,11.06,1,11.06,0.5516,0.563,0.10600000000000005,0,0,0.0,0.5,0.5,0,A,Anglais,BAC_1,Plateaux Ouest,public,M,2024,REORIENTE
1,1,0,1,0,0,5.17,6.47,6.74,1,6.74,0.5608000000000001,0.376,-0.32599999999999996,0,0,0.0,0.5,0.5,0,A,Communication et Journalisme,BAC_1,Plateaux Ouest,public,F,2023,ADMIS
1,1,0,1,0,0,9.1,7.21,8.25,1,8.25,0.7061999999999999,0.546,-0.175,0,0,0.0,0.5,0.5,0,D,Sciences de l'Éducation,BAC_1,Maritime,public,F,2023,REORIENTE
1,1,0,1,0,0,6.75,7.89,7.46,-1,7.46,0.7719999999999999,0.706,-0.254,0,0,0.0,0.5,0.5,0,D,Enseignement Primaire,BAC_1,Grand Lomé,public,M,2023,ADMIS
1,1,0,1,0,0,8.24,8.17,7.98,-1,7.98,0.5216000000000001,0.743,-0.20199999999999996,0,0,0.0,0.5,0.5,0,A,Histoire,BAC_1,Plateaux Est,public,F,2024,REORIENTE
1,1,0,1,0,0,8.6,9.58,9.37,-1,9.37,0.7183999999999999,0.674,-0.06300000000000008,0,0,0.0,0.5,0.5,0,D,Gestion des Entreprises,BAC_1,Grand Lomé,privé,F,2024,REORIENTE
1,1,0,1,0,0,6.52,5.81,7.58,1,7.58,0.3816,0.369,-0.242,0,0,0.0,0.5,0.5,0,D,Gestion des Entreprises,BAC_1,Plateaux Est,public,M,2024,REORIENTE
1,1,0,1,0,0,8.06,6.91,8.68,1,8.68,0.7283999999999999,0.882,-0.13200000000000003,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Maritime,public,M,2023,ADMIS
1,1,0,1,0,0,8.91,8.8,10.0,1,10.0,0.609,0.582,0.0,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Plateaux Ouest,public,M,2024,REORIENTE
1,1,0,1,0,0,9.83,10.37,10.87,1,10.87,0.6868000000000001,0.556,0.08699999999999992,0,0,0.0,0.5,0.5,0,A,Sciences Politiques,BAC_1,Plateaux Ouest,privé,M,2023,REORIENTE
1,1,0,1,0,0,10.36,11.11,11.89,1,11.89,0.7792,0.499,0.18900000000000006,0,0,0.0,0.5,0.5,0,A,Sciences de l'Éducation,BAC_1,Centrale,privé,M,2023,ADMIS
1,1,0,1,0,0,7.85,8.39,9.38,1,9.38,0.4568,0.479,-0.06199999999999992,0,0,0.0,0.5,0.5,0,A,Lettres Modernes,BAC_1,Maritime,public,F,2024,ADMIS
1,1,0,1,0,0,9.09,9.33,9.83,1,9.83,0.6004,0.532,-0.016999999999999994,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Maritime,public,M,2024,ADMIS
1,1,0,1,0,0,10.09,10.82,11.38,1,11.38,0.7936,0.499,0.13800000000000007,0,0,0.0,0.5,0.5,0,A,Psychologie,BAC_1,Maritime,privé,M,2023,REORIENTE
1,1,0,1,0,0,9.83,9.07,10.56,1,10.56,0.5794,0.646,0.05600000000000005,0,0,0.0,0.5,0.5,0,D,Gestion des Entreprises,BAC_1,Plateaux Est,public,F,2023,REORIENTE
1,1,0,1,0,0,12.94,12.02,12.01,-1,12.01,0.79,0.49,0.20099999999999998,0,0,0.0,0.5,0.5,0,D,Gestion des Entreprises,BAC_1,Maritime,public,F,2023,ADMIS
1,1,0,1,0,0,7.82,8.38,8.22,-1,8.22,0.642,0.324,-0.17799999999999994,0,0,0.0,0.5,0.5,0,D,Psychologie,BAC_1,Grand Lomé,public,M,2023,REORIENTE
1,1,0,1,0,0,11.91,13.12,12.05,-1,12.05,0.4034,0.482,0.20500000000000007,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Maritime,privé,F,2024,ADMIS
1,1,0,1,0,0,8.8,9.2,9.11,-1,9.11,0.3478,0.277,-0.08900000000000005,0,0,0.0,0.5,0.5,0,A,Sociologie,BAC_1,Maritime,public,F,2024,REORIENTE
1,1,0,1,0,0,8.36,10.67,10.01,-1,10.01,0.8692,0.688,0.0009999999999999788,0,0,0.0,0.5,0.5,0,A,Tourisme et Hôtellerie,BAC_1,Savanes,public,F,2023,REORIENTE
1,1,0,1,0,0,12.35,10.48,11.42,1,11.42,0.7484,0.563,0.142,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Centrale,privé,M,2023,ADMIS
1,1,0,1,0,0,6.4,6.66,6.33,-1,6.33,0.5726,0.494,-0.367,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Centrale,public,M,2023,REORIENTE
1,1,0,1,0,0,12.43,11.59,12.8,1,12.8,0.866,0.68,0.2800000000000001,0,0,0.0,0.5,0.5,0,A,Sciences de l'Éducation,BAC_1,Grand Lomé,public,F,2023,ADMIS
1,1,0,1,0,0,6.71,8.44,7.94,-1,7.94,0.6084,0.39,-0.20599999999999996,0,0,0.0,0.5,0.5,0,D,Tourisme et Hôtellerie,BAC_1,Kara,privé,M,2023,ADMIS
1,1,0,1,0,0,9.99,11.37,11.44,1,11.44,0.43500000000000005,0.396,0.14399999999999996,0,0,0.0,0.5,0.5,0,A,Psychologie,BAC_1,Plateaux Est,public,M,2024,ADMIS
1,1,0,1,0,0,12.54,11.15,11.42,1,11.42,0.57,0.576,0.142,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Maritime,public,M,2024,ADMIS
1,1,0,1,0,0,8.18,8.26,9.25,1,9.25,0.847,0.727,-0.075,0,0,0.0,0.5,0.5,0,D,Gestion des Entreprises,BAC_1,Grand Lomé,public,F,2023,REORIENTE
1,1,0,1,0,0,7.74,9.53,9.9,1,9.9,0.8204,0.566,-0.009999999999999964,0,0,0.0,0.5,0.5,0,A,Enseignement Primaire,BAC_1,Plateaux Est,privé,F,2023,ADMIS
1,1,0,1,0,0,12.14,12.52,12.98,1,12.98,0.41000000000000003,0.437,0.29800000000000004,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Grand Lomé,public,M,2024,ADMIS
1,1,0,1,0,0,9.59,10.56,10.04,-1,10.04,0.3316,0.421,0.003999999999999915,0,0,0.0,0.5,0.5,0,D,Géographie,BAC_1,Plateaux Est,public,F,2024,ADMIS
1,1,0,1,0,0,13.89,13.91,13.69,-1,13.69,0.4084,0.439,0.36899999999999994,0,0,0.0,0.5,0.5,0,D,Histoire,BAC_1,Maritime,public,F,2024,REORIENTE
1,1,0,1,0,0,12.01,9.79,11.61,1,11.61,0.5156,0.581,0.16099999999999995,0,0,0.0,0.5,0.5,0,A,Géographie,BAC_1,Kara,public,M,2024,REORIENTE
1,1,0,1,0,0,12.23,12.67,11.65,-1,11.65,0.4214,0.464,0.16500000000000004,0,0,0.0,0.5,0.5,0,D,Génie Électrique,BAC_1,Kara,public,M,2024,REORIENTE
1,1,0,1,0,0,10.22,10.24,10.58,1,10.58,0.6809999999999999,0.279,0.05800000000000001,0,0,0.0,0.5,0.5,0,A,Sociologie,BAC_1,Maritime,privé,M,2023,ADMIS
1,1,0,1,0,0,7.34,9.82,10.54,1,10.54,0.3478,0.496,0.053999999999999916,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Kara,public,M,2024,REORIENTE
1,1,0,1,0,0,9.78,11.77,11.39,-1,11.39,0.591,0.51,0.13900000000000007,0,0,0.0,0.5,0.5,0,A,Sciences de l'Éducation,BAC_1,Kara,public,F,2023,ADMIS
1,1,0,1,0,0,5.48,6.75,7.21,1,7.21,0.8056,0.589,-0.279,0,0,0.0,0.5,0.5,0,D,Sociologie,BAC_1,Grand Lomé,public,M,2023,ADMIS
1,1,0,1,0,0,9.59,9.0,10.23,1,10.23,0.6664,0.586,0.02300000000000004,0,0,0.0,0.5,0.5,0,F3,Génie Mécanique,BAC_1,Centrale,public,F,2023,REORIENTE
1,1,0,1,0,0,12.85,11.71,13.0,1,13.0,0.8165999999999999,0.618,0.3,0,0,0.0,0.5,0.5,0,D,Sociologie,BAC_1,Grand Lomé,privé,F,2023,ADMIS
1,1,0,1,0,0,6.79,6.75,7.81,1,7.81,0.5494,0.574,-0.21900000000000003,0,0,0.0,0.5,0.5,0,A,Sciences Politiques,BAC_1,Kara,privé,F,2024,REORIENTE
1,1,0,1,0,0,8.62,8.58,9.81,1,9.81,0.6398,0.383,-0.01899999999999995,0,0,0.0,0.5,0.5,0,D,Informatique,BAC_1,Maritime,privé,M,2023,REORIENTE
1,1,0,1,0,0,10.16,10.11,10.25,1,10.25,0.7831999999999999,0.596,0.025,0,0,0.0,0.5,0.5,0,D,Sciences Infirmières,BAC_1,Maritime,public,M,2023,ADMIS
1,1,0,1,0,0,10.13,10.81,10.81,-1,10.81,0.6508,0.592,0.08100000000000004,0,0,0.0,0.5,0.5,0,D,Sciences Environnementales,BAC_1,Plateaux Est,public,F,2023,REORIENTE
1,1,0,1,0,0,13.04,12.97,13.13,1,13.13,0.7273999999999999,0.74,0.31300000000000006,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Plateaux Ouest,public,M,2024,ADMIS
1,1,0,1,0,0,12.22,12.74,12.5,-1,12.5,0.6308,0.548,0.25,0,0,0.0,0.5,0.5,0,D,Biologie,BAC_1,Grand Lomé,public,F,2023,ADMIS
1,1,0,1,0,0,7.83,9.76,10.01,1,10.01,0.7178,0.584,0.0009999999999999788,0,0,0.0,0.5,0.5,0,A,STAPS (Activités Physiques et Sportives),BAC_1,Centrale,public,M,2023,ADMIS
1,1,0,1,0,0,8.03,9.8,9.8,-1,9.8,0.5871999999999999,0.217,-0.019999999999999928,0,0,0.0,0.5,0.5,0,D,Histoire,BAC_1,Grand Lomé,public,F,2023,ADMIS
1,1,0,1,0,0,10.64,10.46,10.93,1,10.93,0.5078,0.596,0.09299999999999997,0,0,0.0,0.5,0.5,0,D,STAPS (Activités Physiques et Sportives),BAC_1,Savanes,public,M,2024,REORIENTE
1,1,0,1,0,0,10.37,10.59,9.69,-1,9.69,0.6532,0.562,-0.03100000000000005,0,0,0.0,0.5,0.5,0,G2,Sciences Infirmières,BAC_1,Maritime,public,F,2024,REORIENTE
1,1,0,1,0,0,9.6,10.61,10.45,-1,10.45,0.6242000000000001,0.785,0.04499999999999993,0,0,0.0,0.5,0.5,0,D,Médecine,BAC_1,Plateaux Est,public,F,2024,REORIENTE
1,1,0,1,0,0,10.89,11.18,11.09,-1,11.09,0.5888,0.749,0.10899999999999999,0,0,0.0,0.5,0.5,0,A,Communication et Journalisme,BAC_1,Plateaux Ouest,public,M,2024,REORIENTE
1,1,0,1,0,0,7.89,8.6,9.3,1,9.3,0.5932,0.421,-0.06999999999999992,0,0,0.0,0.5,0.5,0,A,Lettres Modernes,BAC_1,Grand Lomé,public,F,2023,REORIENTE
1,1,0,1,0,0,11.32,9.41,11.03,1,11.03,0.7948,0.502,0.10299999999999994,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Grand Lomé,privé,M,2023,ADMIS
1,1,0,1,0,0,12.68,13.92,14.68,1,14.68,0.4748,0.443,0.46799999999999997,0,0,0.0,0.5,0.5,0,D,Finance et Comptabilité,BAC_1,Maritime,public,M,2024,REORIENTE
1,1,0,1,0,0,7.66,9.12,10.08,1,10.08,0.418,0.418,0.008000000000000007,0,0,0.0,0.5,0.5,0,G2,Banque et Assurance,BAC_1,Plateaux Ouest,public,F,2023,REORIENTE
1,1,0,1,0,0,9.6,9.59,10.42,1,10.42,0.5938,0.631,0.041999999999999996,0,0,0.0,0.5,0.5,0,D,Sciences Forestières,BAC_1,Plateaux Est,public,F,2023,REORIENTE
1,1,0,1,0,0,9.1,8.13,9.5,1,9.5,0.6716,0.563,-0.05,0,0,0.0,0.5,0.5,0,A,Droit,BAC_1,Grand Lomé,privé,M,2023,ADMIS
1,1,0,1,0,0,7.92,8.38,8.47,1,8.47,0.6496,0.427,-0.15299999999999994,0,0,0.0,0.5,0.5,0,G1,Économie,BAC_1,Grand Lomé,public,F,2024,REORIENTE
1,1,0,1,0,0,10.97,10.75,11.95,1,11.95,0.7024,0.271,0.19499999999999992,0,0,0.0,0.5,0.5,0,A,Anglais,BAC_1,Grand Lomé,public,M,2023,ADMIS
1,1,0,1,0,0,8.39,9.26,8.75,-1,8.75,0.4224,0.507,-0.125,0,0,0.0,0.5,0.5,0,D,Génie Électrique,BAC_1,Grand Lomé,public,F,2024,ADMIS
1,1,0,1,0,0,7.01,7.64,8.18,1,8.18,0.4326,0.6,-0.18200000000000002,0,0,0.0,0.5,0.5,0,A,Arts Plastiques,BAC_1,Plateaux Est,public,M,2024,REORIENTE
1,1,0,1,0,0,7.39,6.87,7.22,1,7.22,0.6596,0.557,-0.278,0,0,0.0,0.5,0.5,0,A,Lettres Modernes,BAC_1,Kara,public,F,2023,ADMIS
1,1,0,1,0,0,9.12,9.71,9.15,-1,9.15,0.5998,0.403,-0.08499999999999996,0,0,0.0,0.5,0.5,0,A,Géographie,BAC_1,Grand Lomé,public,M,2023,REORIENTE
1,1,0,1,0,0,10.08,11.87,11.19,-1,11.19,0.5791999999999999,0.539,0.11899999999999995,0,0,0.0,0.5,0.5,0,A,Psychologie,BAC_1,Savanes,public,M,2023,REORIENTE
1,1,0,1,0,0,10.48,11.95,11.99,1,11.99,0.8472,0.786,0.199,0,0,0.0,0.5,0.5,0,A,Histoire,BAC_1,Savanes,public,M,2023,ADMIS
1,1,0,1,0,0,11.74,14.05,14.66,1,14.66,0.4504,0.319,0.466,0,0,0.0,0.5,0.5,0,A,Histoire,BAC_1,Maritime,public,M,2024,ADMIS
1,1,0,1,0,0,12.86,13.73,13.15,-1,13.15,0.8336,0.599,0.31500000000000006,0,0,0.0,0.5,0.5,0,D,Sciences de l'Éducation,BAC_1,Grand Lomé,privé,F,2023,ADMIS
1,1,0,1,0,0,9.57,11.55,11.64,1,11.64,0.5818,0.577,0.16400000000000006,0,0,0.0,0.5,0.5,0,A,Psychologie,BAC_1,Grand Lomé,public,M,2024,ADMIS
1,1,0,1,0,0,13.33,14.36,14.51,1,14.51,0.323,0.434,0.45099999999999996,0,0,0.0,0.5,0.5,0,D,Sciences Infirmières,BAC_1,Plateaux Ouest,public,M,2024,REORIENTE
1,1,0,1,0,0,5.32,7.25,7.61,1,7.61,0.6322,0.565,-0.23899999999999996,0,0,0.0,0.5,0.5,0,A,Géographie,BAC_1,Plateaux Ouest,public,M,2024,REORIENTE
1,1,0,1,0,0,7.26,6.11,7.45,1,7.45,0.6235999999999999,0.485,-0.255,0,0,0.0,0.5,0.5,0,A,Psychologie,BAC_1,Plateaux Ouest,privé,M,2023,ADMIS
1,1,0,1,0,0,11.05,8.81,10.04,1,10.04,0.5678,0.308,0.003999999999999915,0,0,0.0,0.5,0.5,0,D,Biologie,BAC_1,Grand Lomé,public,M,2024,REORIENTE
1,1,0,1,0,0,8.77,8.01,8.44,1,8.44,0.7465999999999999,0.419,-0.15600000000000006,0,0,0.0,0.5,0.5,0,D,Histoire,BAC_1,Grand Lomé,public,F,2023,REORIENTE
1,1,0,1,0,0,11.61,11.96,12.59,1,12.59,0.3922,0.439,0.259,0,0,0.0,0.5,0.5,0,A,Anglais,BAC_1,Maritime,public,F,2024,ADMIS
1,1,0,1,0,0,9.24,8.46,9.12,1,9.12,0.5386,0.622,-0.08800000000000008,0,0,0.0,0.5,0.5,0,A,Géographie,BAC_1,Grand Lomé,public,F,2024,ADMIS
1,1,0,1,0,0,8.62,9.01,8.95,-1,8.95,0.6872,0.521,-0.10500000000000007,0,0,0.0,0.5,0.5,0,A,Géographie,BAC_1,Grand Lomé,public,M,2023,REORIENTE
1,1,0,1,0,0,9.45,8.58,8.82,1,8.82,0.44220000000000004,0.528,-0.11799999999999997,0,0,0.0,0.5,0.5,0,D,Génie Civil,BAC_1,Savanes,privé,M,2024,REORIENTE
1,1,0,1,0,0,8.62,10.31,10.47,1,10.47,0.7123999999999999,0.575,0.04700000000000006,0,0,0.0,0.5,0.5,0,A,Anglais,BAC_1,Maritime,public,F,2023,ADMIS
1,1,0,1,0,0,6.96,7.93,8.66,1,8.66,0.575,0.533,-0.13399999999999998,0,0,0.0,0.5,0.5,0,B,Lettres Modernes,BAC_1,Plateaux Est,public,F,2024,REORIENTE
1,1,0,1,0,0,14.35,12.98,13.08,1,13.08,0.7248,0.39,0.308,0,0,0.0,0.5,0.5,0,A,Enseignement Primaire,BAC_1,Plateaux Est,public,F,2023,ADMIS
1,1,0,1,0,0,13.29,14.04,14.16,1,14.16,0.6406000000000001,0.61,0.41600000000000004,0,0,0.0,0.5,0.5,0,D,Génie Électrique,BAC_1,Grand Lomé,public,M,2024,ADMIS
1,1,0,1,0,0,10.15,9.63,10.0,1,10.0,0.5786,0.533,0.0,0,0,0.0,0.5,0.5,0,D,Sciences Forestières,BAC_1,Grand Lomé,public,F,2024,ADMIS
1,1,0,1,0,0,8.72,9.36,9.14,-1,9.14,0.4588,0.499,-0.08599999999999994,0,0,0.0,0.5,0.5,0,A,Sciences Politiques,BAC_1,Kara,public,F,2024,ADMIS
